,uid,facname,number,street,address,city,borough,borocode,postcode,latitude,longitude,xcoord,ycoord,bin,bbl,community board,council district,census tract,nta,facgroup,facsubgrp,factype,capacity,captype,proptype,optype,opname,opabbrev,overlevel,overagency,overabbrev,datasource,facdomain,schooldist,policeprct,servarea
26612,00fd2c1828fddd7c4939c014984e0f82,STATEN ISLAND COMMUNITY SERVICES FRIENDSHIP CLUBS,11,SAMPSON AVENUE,11 SAMPSON AVENUE,STATEN ISLAND,Staten Island,5,10308.0,40.5525342811,-74.1495642346,942686.9937110001,140615.123674,5062569,5046240500,503,51,14605,SI54,HUMAN SERVICES,SENIOR SERVICES,SENIOR CENTER,0,,,Non-public,Staten Island Community Services Friendship Clubs,Non-public,City,NYC Department for the Aging,NYCDFTA,dfta_contracts,HEALTH AND HUMAN SERVICES,31.0,122,Local
26613,07bbfe51e3825038f1889d0e1ef423ad,STATEN ISLAND COMMUNITY SERVICES FRIENDSHIP CLUBS,184,SCHMIDTS LANE,184 SCHMIDTS LANE,STATEN ISLAND,Staten Island,5,10314.0,40.6086502147,-74.1186937183,951293.421709,161046.404434,5108960,5007060001,502,49,17300,SI05,HUMAN SERVICES,SENIOR SERVICES,SENIOR CENTER,0,,,Non-public,Staten Island Community Services Friendship Clubs,Non-public,City,NYC Department for the Aging,NYCDFTA,dfta_contracts,HEALTH AND HUMAN SERVICES,31.0,122,Local
26614,1dff985bf19f818b1e918a015ca14c52,STATEN ISLAND COMMUNITY SERVICES FRIENDSHIP CLUBS,6581,HYLAN BOULEVARD,6581 HYLAN BOULEVARD,STATEN ISLAND,Staten Island,5,10309.0,40.512036407800004,-74.2224138385,922405.098908,125903.82944000002,5123970,5076640001,503,51,19800,SI01,HUMAN SERVICES,SENIOR SERVICES,SENIOR CENTER,0,,,Non-public,Staten Island Community Services Friendship Clubs,Non-public,City,NYC Department for the Aging,NYCDFTA,dfta_contracts,HEALTH AND HUMAN SERVICES,31.0,123,Local
26615,dc2eff22ba4ac8afd3f81a8cd7c93afa,STATEN ISLAND COMMUNITY SERVICES FRIENDSHIP CLUBS,85,JEROME AVENUE,85 JEROME AVENUE,STATEN ISLAND,Staten Island,5,10305.0,40.5964712985,-74.075695141,963228.5978049999,156596.066751,5133958,5032700025,502,50,6400,SI14,HUMAN SERVICES,SENIOR SERVICES,SENIOR CENTER,0,,,Non-public,Staten Island Community Services Friendship Clubs,Non-public,City,NYC Department for the Aging,NYCDFTA,dfta_contracts,HEALTH AND HUMAN SERVICES,31.0,122,Local
26619,c34945d5d6978160fef33e917b316372,STATEN ISLAND DIALYSIS CENTER,,,,STATEN ISLAND,Staten Island,5,10305.0,40.598704999999995,-74.080566,961876.6536610001,157411.067387,0,0,502,50,6400,SI14,HEALTH CARE,HOSPITALS AND CLINICS,DIAGNOSTIC AND TREATMENT CENTER EXTENSION CLINIC,0,,,Non-public,"Knickerbocker Dialysis, Inc",Non-public,State,NYS Department of Health,NYSDOH,nysdoh_healthfacilities,HEALTH AND HUMAN SERVICES,31.0,122,Regional
26622,bf8a79de8806316000896b935155e700,STATEN ISLAND EXTENSION DTC,,,,STATEN ISLAND,Staten Island,5,10304.0,40.596214,-74.090599,959089.5309270001,156506.255086,0,0,502,50,9601,SI36,HEALTH CARE,HOSPITALS AND CLINICS,DIAGNOSTIC AND TREATMENT CENTER EXTENSION CLINIC,0,,,Non-public,"Catholic Managed Long Term Care, Inc.",Non-public,State,NYS Department of Health,NYSDOH,nysdoh_healthfacilities,HEALTH AND HUMAN SERVICES,31.0,122,Regional
26640,74322589468a2bb9827f0f363d43c0fc,STATEN ISLAND LIBERIAN COMMUNITY,180,PARK HILL AVENUE,180 PARK HILL AVENUE,STATEN ISLAND,Staten Island,5,10304.0,40.6150305739,-74.0815911018,961597.520851,163359.157165,5109256,5029220265,501,49,4000,SI08,HUMAN SERVICES,SOUP KITCHENS AND FOOD PANTRIES,FOOD PANTRY,0,,,Non-public,Staten Island Liberian Community,Non-public,,Non-public,Non-public,foodbankny_foodbanks,HEALTH AND HUMAN SERVICES,31.0,120,Local
26648,dd70bd8180174814223c754a3dfa50ac,STATEN ISLAND MENTAL HEALTH SOCIETY INC MEDICALLY SUPERVISED OUTPATIENT,444,ST MARKS PLACE,444 ST MARKS PLACE,STATEN ISLAND,Staten Island,5,10301.0,40.6387466824,-74.0776082997,962710.9376920001,171998.558612,5000162,5000160010,501,49,300,SI22,HEALTH CARE,CHEMICAL DEPENDENCY,MEDICALLY MONITORED WITHDRAWAL CHEMICAL DEPENDENCY,0,,,Non-public,STATEN ISLAND MENTAL HEALTH SOCIETY INC,,City,NYC Department of Health and Mental Hygiene,NYCDOHMH,moeo_socialservicesiteloactions,HEALTH AND HUMAN SERVICES,31.0,120,Regional
26649,314b07aff2e35929cb9b654e1029f1f8,STATEN ISLAND MENTAL HEALTH SOCIETY INC VOCATIONAL SERVICES,6581,HYLAN BOULEVARD,6581 HYLAN BOULEVARD,STATEN ISLAND,Staten Island,5,10309.0,40.512036407800004,-74.2224138385,922405.098908,125903.82944000002,5123970,5076640001,503,51,19800,SI01,HUMAN SERVICES,WORKFORCE DEVELOPMENT,VOCATIONAL SERVICES,0,,,Non-public,STATEN ISLAND MENTAL HEALTH SOCIETY INC,,City,NYC Department of Health and Mental Hygiene,NYCDOHMH,moeo_socialservicesiteloactions,HEALTH AND HUMAN SERVICES,31.0,123,Local
26650,8c975bae87655c12f91c309344915896,STATEN ISLAND MH SOCIETY CHAIT CLINIC OF RUMC,669,CASTLETON AVENUE,669 CASTLETON AVENUE,STATEN ISLAND,Staten Island,5,10301.0,40.6352796623,-74.103754351,955452.9857549999,170742.942357,5002229,5001010002,501,49,6700,SI35,HEALTH CARE,MENTAL HEALTH,OUTPATIENT MENTAL HEALTH,0,,,Non-public,Richmond Medical Center dba Richmond UMC,Non-public,State,NYS Office of Mental Health,NYSOMH,nysomh_mentalhealth,HEALTH AND HUMAN SERVICES,31.0,120,Regional
26651,4980cbb5b142321eb119af6d1fe7b3a1,STATEN ISLAND OFFICE,215,BAY STREET,215 BAY STREET,STATEN ISLAND,Staten Island,5,10301.0,40.6369332304,-74.0758056639,963210.661325,171337.431143,5013236,5004970001,501,49,2100,SI37,HUMAN SERVICES,FINANCIAL ASSISTANCE AND SOCIAL SERVICES,MEDICAID OFFICE,0,,,Public,NYC Human Resources Administration,NYCHRA,City,NYC Human Resources Administration,NYCHRA,hra_centers,HEALTH AND HUMAN SERVICES,31.0,120,Local
26652,25e14b28d7f1c561afa2a9cd0a339e9f,STATEN ISLAND OUTREACH CENTER OP,138-02,QUEENS BOULEVARD,138-02 QUEENS BOULEVARD,JAMAICA,Queens,4,11435.0,40.7083416379,-73.8187245436,1034507.88356,197396.449699,4206508,4096480001,408,24,21400,QN35,HEALTH CARE,CHEMICAL DEPENDENCY,OUTPATIENT CLINIC,0,,,Non-public,"Samaritan Daytop Village, Inc.",,State,NYS Office of Alcoholism and Substance Abuse Services,NYSOASAS,nysoasas_programs,HEALTH AND HUMAN SERVICES,28.0,107,Regional
26654,fe50d1a4e6289c39ee0243bff993812a,STATEN ISLAND PEER ADVOCACY,777,SEAVIEW AVENUE,777 SEAVIEW AVENUE,STATEN ISLAND,Staten Island,5,10305.0,40.582822,-74.078666,962399.090892,151624.01150999998,5172050,5033550001,502,50,7000,SI36,HEALTH CARE,MENTAL HEALTH,SUPPORT MENTAL HEALTH,0,,,Non-public,Baltic Street AEH Inc.,Non-public,State,NYS Office of Mental Health,NYSOMH,nysomh_mentalhealth,HEALTH AND HUMAN SERVICES,31.0,122,Regional
26667,9548de0916828f86af834d1a3a03cb47,STATEN ISLAND SDA CHURCH,80,UNION AVENUE,80 UNION AVENUE,STATEN ISLAND,Staten Island,5,10303.0,40.6347601386,-74.15837116979999,940293.7622629999,170576.346889,5027733,5012250043,501,49,22300,SI12,HUMAN SERVICES,SOUP KITCHENS AND FOOD PANTRIES,FOOD PANTRY,0,,,Non-public,Staten Island SDA Church,Non-public,,Non-public,Non-public,foodbankny_foodbanks,HEALTH AND HUMAN SERVICES,31.0,121,Local
26668,ce3636ac25c466a6b43cb1439c764f34,STATEN ISLAND SOUTH SHORE WORKFORCE1 CAREER CENTER,3845,RICHMOND AVENUE,3845 RICHMOND AVENUE,STATEN ISLAND,Staten Island,5,10312.0,40.5441134463,-74.1648217222,938441.261389,137554.826129,5073200,5054970150,503,51,14604,SI54,HUMAN SERVICES,WORKFORCE DEVELOPMENT,WORKFORCE1 CAREER CENTER,0,,,Public,NYC Department of Small Business Services,NYCSBS,City,NYC Department of Small Business Services,NYCSBS,sbs_workforce1,HEALTH AND HUMAN SERVICES,31.0,122,Local
26672,17b8e70135d81890180e91d3316004ba,STATEN ISLAND UNIVERSITY HOSP-NORTH,,,,STATEN ISLAND,Staten Island,5,10305.0,40.584140999999995,-74.086998,960085.204667,152106.74447,0,5033550002,502,50,7000,SI36,HEALTH CARE,HOSPITALS AND CLINICS,HOSPITAL,0,,,Non-public,Staten Island University Hospital,Non-public,State,NYS Department of Health,NYSDOH,nysdoh_healthfacilities,HEALTH AND HUMAN SERVICES,31.0,122,Regional
26673,73343085cb568ffae6f3780434cff325,STATEN ISLAND UNIVERSITY HOSP-SOUTH,,,,STATEN ISLAND,Staten Island,5,10309.0,40.516773,-74.19680799999999,929528.981297,127612.43695399999,0,5066700001,503,51,19800,SI01,HEALTH CARE,HOSPITALS AND CLINICS,HOSPITAL,0,,,Non-public,Staten Island University Hospital,Non-public,State,NYS Department of Health,NYSDOH,nysdoh_healthfacilities,HEALTH AND HUMAN SERVICES,31.0,123,Regional
26674,1dde5328701a91e5d0ce4d4926ae2cc0,STATEN ISLAND UNIVERSITY HOSP. OTP,475,SEAVIEW AVENUE,475 SEAVIEW AVENUE,STATEN ISLAND,Staten Island,5,10305.0,40.5847036013,-74.0860678132,960343.777131,152311.45888299998,5049717,5033550032,502,50,7000,SI36,HEALTH CARE,CHEMICAL DEPENDENCY,OPIOID OUTPATIENT TREATMENT,0,,,Non-public,Staten Island University Hospital,,State,NYS Office of Alcoholism and Substance Abuse Services,NYSOASAS,nysoasas_programs,HEALTH AND HUMAN SERVICES,31.0,122,Regional
26675,9ac8c7a03d0212ed6722a1d732ea3fa5,STATEN ISLAND UNIVERSITY HOSP. OTP 1,475,SEAVIEW AVENUE,475 SEAVIEW AVENUE,STATEN ISLAND,Staten Island,5,10305.0,40.5847036013,-74.0860678132,960343.777131,152311.45888299998,5049717,5033550032,502,50,7000,SI36,HEALTH CARE,CHEMICAL DEPENDENCY,OPIOID OUTPATIENT TREATMENT,0,,,Non-public,Staten Island University Hospital,,State,NYS Office of Alcoholism and Substance Abuse Services,NYSOASAS,nysoasas_programs,HEALTH AND HUMAN SERVICES,31.0,122,Regional
26676,e1c428af541ff666f96e98a7d8f8274d,STATEN ISLAND UNIVERSITY HOSP. OTP 3,475,SEAVIEW AVENUE,475 SEAVIEW AVENUE,STATEN ISLAND,Staten Island,5,10305.0,40.5847036013,-74.0860678132,960343.777131,152311.45888299998,5049717,5033550032,502,50,7000,SI36,HEALTH CARE,CHEMICAL DEPENDENCY,OPIOID OUTPATIENT TREATMENT,0,,,Non-public,Staten Island University Hospital,,State,NYS Office of Alcoholism and Substance Abuse Services,NYSOASAS,nysoasas_programs,HEALTH AND HUMAN SERVICES,31.0,122,Regional
26679,be767433175665d6d693cf0769ebb186,STATEN ISLAND UNIVERSITY HOSPITAL IP,475,SEAVIEW AVENUE,475 SEAVIEW AVENUE,STATEN ISLAND,Staten Island,5,10305.0,40.5847036013,-74.0860678132,960343.777131,152311.45888299998,5049717,5033550032,502,50,7000,SI36,HEALTH CARE,CHEMICAL DEPENDENCY,INPATIENT REHABILITATION,0,,,Non-public,Staten Island University Hospital,,State,NYS Office of Alcoholism and Substance Abuse Services,NYSOASAS,nysoasas_programs,HEALTH AND HUMAN SERVICES,31.0,122,Regional
26680,5eb2d612cebb805c6683c65f079da7cd,STATEN ISLAND UNIVERSITY HOSPITAL MMD,475,SEAVIEW AVENUE,475 SEAVIEW AVENUE,STATEN ISLAND,Staten Island,5,10305.0,40.5847036013,-74.0860678132,960343.777131,152311.45888299998,5049717,5033550032,502,50,7000,SI36,HEALTH CARE,CHEMICAL DEPENDENCY,MEDICAL MANAGED DETOXIFICATION,0,,,Non-public,Staten Island University Hospital,,State,NYS Office of Alcoholism and Substance Abuse Services,NYSOASAS,nysoasas_programs,HEALTH AND HUMAN SERVICES,31.0,122,Regional
26681,1c4c82ed675304c24372cc544519082a,STATEN ISLAND UNIVERSITY HOSPITAL OP,475,SEAVIEW AVENUE,475 SEAVIEW AVENUE,STATEN ISLAND,Staten Island,5,10305.0,40.5847036013,-74.0860678132,960343.777131,152311.45888299998,5049717,5033550032,502,50,7000,SI36,HEALTH CARE,CHEMICAL DEPENDENCY,OUTPATIENT CLINIC,0,,,Non-public,Staten Island University Hospital,,State,NYS Office of Alcoholism and Substance Abuse Services,NYSOASAS,nysoasas_programs,HEALTH AND HUMAN SERVICES,31.0,122,Regional
26682,32bdbf84da8793f3ecd2e93977aad657,STATEN ISLAND UNIVERSITY HOSPITAL SCHOOL BASED HEALTH CENTER FAMILY PLANNING - TEENAGE PREGNANCY INITIATIVE,465,NEW DORP LANE,465 NEW DORP LANE,STATEN ISLAND,Staten Island,5,10306.0,40.570014454,-74.1070154398,954518.822429,146966.254182,5055367,5039300010,502,50,11202,SI45,HEALTH CARE,HOSPITALS AND CLINICS,SCHOOL BASED DIAGNOSTIC AND TREATMENT CENTER,0,,,Non-public,STATEN ISLAND UNIVERSITY HOSPITAL,,City,NYC Department of Health and Mental Hygiene,NYCDOHMH,moeo_socialservicesiteloactions,HEALTH AND HUMAN SERVICES,31.0,122,Regional
26683,085eb1a0bd41eeff0a1ba72fe4040d65,STATEN ISLAND UNIVERSITY HOSPITAL SOUTH INPATIENT UNIT,375,SEGUINE AVENUE,375 SEGUINE AVENUE,STATEN ISLAND,Staten Island,5,10309.0,40.5169211407,-74.1962299624,929689.821051,127666.047331,5082757,5066700001,503,51,19800,SI01,HEALTH CARE,MENTAL HEALTH,INPATIENT MENTAL HEALTH,0,,,Non-public,Staten Island University Hospital,Non-public,State,NYS Office of Mental Health,NYSOMH,nysomh_mentalhealth,HEALTH AND HUMAN SERVICES,31.0,123,Regional
26684,4b24eeadb0d682c021431184cbd731bf,STATEN ISLAND UNIVERSITY HOSPITAL SOUTH SITE CLINIC,392,SEGUINE AVENUE,392 SEGUINE AVENUE,STATEN ISLAND,Staten Island,5,10309.0,40.5163616644,-74.1974192894,929358.679325,127462.96076199999,5082854,5066940195,503,51,19800,SI01,HEALTH CARE,MENTAL HEALTH,OUTPATIENT MENTAL HEALTH,0,,,Non-public,Staten Island University Hospital,Non-public,State,NYS Office of Mental Health,NYSOMH,nysomh_mentalhealth,HEALTH AND HUMAN SERVICES,31.0,123,Regional
26685,d84ac9a3b917859914eb60afe7288d89,STATEN ISLAND UNIVERSITY HOSPITAL UNIVERSITY HOSPICE,,,,STATEN ISLAND,Staten Island,5,10306.0,40.581226,-74.131569,947703.458059,151060.183332,0,5022500350,502,50,27900,SI24,HEALTH CARE,RESIDENTIAL HEALTH CARE,HOSPICE,0,,,Non-public,Staten Island University Hospital,Non-public,State,NYS Department of Health,NYSDOH,nysdoh_healthfacilities,HEALTH AND HUMAN SERVICES,31.0,122,Regional
26686,5cd27c2251318c775b8184aab561b067,STATEN ISLAND WORKFORCE1 CAREER CENTER,120,STUYVESANT PLACE,120 STUYVESANT PLACE,STATEN ISLAND,Staten Island,5,10301.0,40.6432669437,-74.0775567055,962726.7150059999,173645.399314,5000084,5000080060,501,49,300,SI22,HUMAN SERVICES,WORKFORCE DEVELOPMENT,WORKFORCE1 CAREER CENTER,0,,,Public,NYC Department of Small Business Services,NYCSBS,City,NYC Department of Small Business Services,NYCSBS,sbs_workforce1,HEALTH AND HUMAN SERVICES,31.0,120,Local
26687,fbf371fd8177c7215e2435cd228c0121,STATEN ISLAND WORKFORCE1 INDUSTRIAL & TRANSPORTATION CAREER CENTER,1972,RICHMOND TERRACE,1972 RICHMOND TERRACE,STATEN ISLAND,Staten Island,5,10302.0,40.6388976084,-74.1295224651,948303.000845,172070.57946500002,5167185,5010060062,501,49,20700,SI28,HUMAN SERVICES,WORKFORCE DEVELOPMENT,WORKFORCE1 CAREER CENTER,0,,,Public,NYC Department of Small Business Services,NYCSBS,City,NYC Department of Small Business Services,NYCSBS,sbs_workforce1,HEALTH AND HUMAN SERVICES,31.0,121,Local
26689,f2d65e864538b70d3ea48b854d6e0d2e,STATEN ISLAND YMCA CNSLING SERVICE OP,5,WEST 63 STREET,5 WEST 63 STREET,NEW YORK,Manhattan,1,10023.0,40.771108033000004,-73.98052805020001,989643.439497,220212.83430100002,1027468,1011160024,107,6,14900,MN14,HEALTH CARE,CHEMICAL DEPENDENCY,OUTPATIENT CLINIC,0,,,Non-public,YMCA of Greater New York,,State,NYS Office of Alcoholism and Substance Abuse Services,NYSOASAS,nysoasas_programs,HEALTH AND HUMAN SERVICES,3.0,20,Regional
26690,da9058211650efd0593a2dd3be186373,STATEN ISLAND YMCA CNSLING SRVCE OP 1,5,WEST 63 STREET,5 WEST 63 STREET,NEW YORK,Manhattan,1,10023.0,40.771108033000004,-73.98052805020001,989643.439497,220212.83430100002,1027468,1011160024,107,6,14900,MN14,HEALTH CARE,CHEMICAL DEPENDENCY,OUTPATIENT CLINIC,0,,,Non-public,YMCA of Greater New York,,State,NYS Office of Alcoholism and Substance Abuse Services,NYSOASAS,nysoasas_programs,HEALTH AND HUMAN SERVICES,3.0,20,Regional
26699,78cfb15c12ee93529e79b9c5d27973d9,STD CENTER,,,,BRONX,Bronx,2,10467.0,40.876602,-73.879616,1017541.73987,258670.40631999998,0,0,207,11,42300,BX43,HEALTH CARE,HOSPITALS AND CLINICS,HOSPITAL EXTENSION CLINIC,0,,,Non-public,Montefiore Medical Center,Non-public,State,NYS Department of Health,NYSDOH,nysdoh_healthfacilities,HEALTH AND HUMAN SERVICES,10.0,52,Regional
26703,1831a16762ebaf9a74b19c5e5f341813,STEIN SENIOR CENTER INC,204,EAST 23 STREET,204 EAST 23 STREET,NEW YORK,Manhattan,1,10010.0,40.7383472468,-73.9827436225,989032.1103389999,208276.88779,1019664,1009030056,106,2,6400,MN21,HUMAN SERVICES,SENIOR SERVICES,SENIOR CENTER,0,,,Non-public,Stein Senior Center Inc,Non-public,City,NYC Department for the Aging,NYCDFTA,dfta_contracts,HEALTH AND HUMAN SERVICES,2.0,13,Local
26709,0e1472b32b56531bf4184dc63aa2e69e,STEINWAY COMMUNITY SERVICES,38-11,BROADWAY,38-11 BROADWAY,ASTORIA,Queens,4,11103.0,40.7592916415,-73.91908011550001,1006667.57425,215917.48760100003,4010496,4006580001,401,22,15500,QN70,HEALTH CARE,MENTAL HEALTH,OUTPATIENT MENTAL HEALTH,0,,,Non-public,Creedmoor Psychiatric Center,Non-public,State,NYS Office of Mental Health,NYSOMH,nysomh_mentalhealth,HEALTH AND HUMAN SERVICES,30.0,114,Regional
26723,61bcc9ff063556308d303214c56f83af,STEP DOWN - NON MEDICAID CC,118-35,QUEENS BOULEVARD,118-35 QUEENS BOULEVARD,FOREST HILLS,Queens,4,11375.0,40.7152576421,-73.8306648812,1031192.6068899999,199909.529857,4052811,4022700041,406,29,75701,QN17,HEALTH CARE,MENTAL HEALTH,SUPPORT MENTAL HEALTH,0,,,Non-public,The Child Center of NY Inc.,Non-public,State,NYS Office of Mental Health,NYSOMH,nysomh_mentalhealth,HEALTH AND HUMAN SERVICES,28.0,112,Regional
26756,b4fdc9b530f20e7ae885306b59fcfeba,STERLING HEALTH CENTER,,,,BROOKLYN,Brooklyn,3,11216.0,40.672665,-73.95174399999999,997635.949181,184350.089665,0,0,308,36,31701,BK61,HEALTH CARE,HOSPITALS AND CLINICS,DIAGNOSTIC AND TREATMENT CENTER EXTENSION CLINIC,0,,,Non-public,"Hudson River Healthcare, Inc",Non-public,State,NYS Department of Health,NYSDOH,nysdoh_healthfacilities,HEALTH AND HUMAN SERVICES,17.0,77,Regional
26763,79310b4dec8b55ce8cad43cf663ca75d,STEVENSON FAMILY HEALTH CENTER,,,,BRONX,Bronx,2,10473.0,40.821575,-73.858223,1023490.3368899999,238630.86100900001,0,0,209,18,1600,BX09,HEALTH CARE,HOSPITALS AND CLINICS,DIAGNOSTIC AND TREATMENT CENTER EXTENSION CLINIC,0,,,Non-public,"Institute for Family Health, Inc.",Non-public,State,NYS Department of Health,NYSDOH,nysdoh_healthfacilities,HEALTH AND HUMAN SERVICES,8.0,43,Regional
26764,5b546b7fc29804cd104403063391836d,STEVENSON HIGH SCHOOL,,,,BRONX,Bronx,2,10473.0,40.821344,-73.855673,1024196.25132,238547.852033,0,2036040039,209,18,1600,BX09,HEALTH CARE,HOSPITALS AND CLINICS,SCHOOL BASED HOSPITAL EXTENSION CLINIC,0,,,Non-public,Montefiore Medical Center,Non-public,State,NYS Department of Health,NYSDOH,nysdoh_healthfacilities,HEALTH AND HUMAN SERVICES,8.0,43,Regional
26799,1f5800394fcebcd00956effa2cc54ade,STRAUS,225,EAST 27 STREET,225 EAST 27 STREET,NEW YORK,Manhattan,1,10016.0,40.7410363604,-73.9797355095,989865.495975,209256.795599,1019877,1009080017,106,2,6600,MN20,HUMAN SERVICES,COMMUNITY CENTERS AND COMMUNITY SCHOOL PROGRAMS,,0,,,Public,NYC Housing Authority,NYCHA,City,NYC Housing Authority,NYCHA,nycha_communitycenters,HEALTH AND HUMAN SERVICES,2.0,13,Local
26835,69a0d736be761e04cba4125f8c6e0f5a,STUYVESANT GARDENS I,214,STUYVESANT AVENUE,214 STUYVESANT AVENUE,BROOKLYN,Brooklyn,3,11221.0,40.6878086727,-73.9332821205,1002752.97003,189870.725623,3044631,3016350041,303,36,29300,BK35,HUMAN SERVICES,COMMUNITY CENTERS AND COMMUNITY SCHOOL PROGRAMS,COMMUNITY CENTER,0,,,Public,NYC Housing Authority,NYCHA,City,NYC Housing Authority,NYCHA,nycha_communitycenters,HEALTH AND HUMAN SERVICES,16.0,81,Local
26836,15d13df06f02b02d570b0b8b292c0bdf,STUYVESANT GARDENS I,706,QUINCY STREET,706 QUINCY STREET,BROOKLYN,Brooklyn,3,11221.0,40.688897899699995,-73.9320941029,1003082.13704,190267.815872,3379547,3016310001,303,36,29300,BK35,HUMAN SERVICES,COMMUNITY CENTERS AND COMMUNITY SCHOOL PROGRAMS,NYCHA COMMUNITY CENTER - CHILD CARE - EARLY INTERVENTION (ABA),0,,,Public,NYC Housing Authority,NYCHA,City,NYC Housing Authority,NYCHA,nycha_communitycenters,HEALTH AND HUMAN SERVICES,16.0,81,Local
26837,0341bcbf52fc42497397928f6c7785db,STUYVESANT HEIGHTS CHRISTIAN CHURCH,69,MACDONOUGH STREET,69 MACDONOUGH STREET,BROOKLYN,Brooklyn,3,11216.0,40.6812371985,-73.9438510991,999823.394366,187474.491655,3053328,3018510039,303,36,26900,BK75,HUMAN SERVICES,SOUP KITCHENS AND FOOD PANTRIES,FOOD PANTRY,0,,,Non-public,Stuyvesant Heights Christian Church,Non-public,,Non-public,Non-public,foodbankny_foodbanks,HEALTH AND HUMAN SERVICES,13.0,79,Local
26925,5fe5c8746fcfa15a273660f354054225,SUCCESS COUNSELING SERVICES OP,1015,OGDEN AVENUE,1015 OGDEN AVENUE,BRONX,Bronx,2,10452.0,40.8336535646,-73.9292419763,1003830.50758,243007.67702600002,2003469,2025250032,204,8,18900,BX26,HEALTH CARE,CHEMICAL DEPENDENCY,OUTPATIENT CLINIC,0,,,Non-public,"Success Counseling Services, Inc.",,State,NYS Office of Alcoholism and Substance Abuse Services,NYSOASAS,nysoasas_programs,HEALTH AND HUMAN SERVICES,9.0,44,Regional
26927,1b78904a05272529741139b656edd16a,SUFFOLK OUTREACH CENTER OP,138-02,QUEENS BOULEVARD,138-02 QUEENS BOULEVARD,JAMAICA,Queens,4,11435.0,40.7083416379,-73.8187245436,1034507.88356,197396.449699,4206508,4096480001,408,24,21400,QN35,HEALTH CARE,CHEMICAL DEPENDENCY,OUTPATIENT CLINIC,0,,,Non-public,"Samaritan Daytop Village, Inc.",,State,NYS Office of Alcoholism and Substance Abuse Services,NYSOASAS,nysoasas_programs,HEALTH AND HUMAN SERVICES,28.0,107,Regional
26951,82c964d039c05fbc5b7d832e459746b5,SUMNER,47,MARCUS GARVEY BOULEVARD,47 MARCUS GARVEY BOULEVARD,BROOKLYN,Brooklyn,3,11206.0,40.6981965984,-73.94056278010001,1000731.24608,193653.897683,3324728,3015800001,303,36,28502,BK35,HUMAN SERVICES,COMMUNITY CENTERS AND COMMUNITY SCHOOL PROGRAMS,NYCHA COMMUNITY CENTER - HEALTH CLINIC,0,,,Public,NYC Housing Authority,NYCHA,City,NYC Housing Authority,NYCHA,nycha_communitycenters,HEALTH AND HUMAN SERVICES,14.0,79,Local
26952,ff14b9c623ed8f511c3ab63d4297fbb3,SUMNER,860,PARK AVENUE,860 PARK AVENUE,BROOKLYN,Brooklyn,3,11206.0,40.6981965984,-73.94056278010001,1000731.24608,193653.897683,3324728,3015800001,303,36,28502,BK35,HUMAN SERVICES,COMMUNITY CENTERS AND COMMUNITY SCHOOL PROGRAMS,NYCHA COMMUNITY CENTER - CHILD CARE,0,,,Public,NYC Housing Authority,NYCHA,City,NYC Housing Authority,NYCHA,nycha_communitycenters,HEALTH AND HUMAN SERVICES,14.0,79,Local
26953,6b98be06c0a5de4617f81da969006b35,SUMNER,862,PARK AVENUE,862 PARK AVENUE,BROOKLYN,Brooklyn,3,11206.0,40.6981965984,-73.94056278010001,1000731.24608,193653.897683,3324728,3015800001,303,36,28502,BK35,HUMAN SERVICES,COMMUNITY CENTERS AND COMMUNITY SCHOOL PROGRAMS,COMMUNITY CENTER,0,,,Public,NYC Housing Authority,NYCHA,City,NYC Housing Authority,NYCHA,nycha_communitycenters,HEALTH AND HUMAN SERVICES,14.0,79,Local
26954,90d60e9b7636e642fc95bd182ad05588,SUMNER AVENUE CHILD HEALTH CLINIC,,,,BROOKLYN,Brooklyn,3,11206.0,40.698071,-73.94100999999999,1000607.26808,193608.054642,0,0,303,36,28502,BK35,HEALTH CARE,HOSPITALS AND CLINICS,DIAGNOSTIC AND TREATMENT CENTER EXTENSION CLINIC,0,,,Public,NYC Health and Hospitals Corporation,Non-public,State,NYS Department of Health,NYSDOH,nysdoh_healthfacilities,HEALTH AND HUMAN SERVICES,14.0,79,Regional
26955,beb514755eca5c5fc9546b4a6835fc4e,SUMNER AVENUE HOUSES CHILD HEALTH CLINIC,47,MARCUS GARVEY BOULEVARD,47 MARCUS GARVEY BOULEVARD,BROOKLYN,Brooklyn,3,11206.0,40.6981965984,-73.94056278010001,1000731.24608,193653.897683,3324728,3015800001,303,36,28502,BK35,HEALTH CARE,HOSPITALS AND CLINICS,CHILD HEALTH CENTER,0,,,Public,NYC Health and Hospitals Corporation,NYCHHC,State,NYS Department of Health,NYSDOH,hhc_hospitals,HEALTH AND HUMAN SERVICES,14.0,79,Regional
26965,7f446be4e5513a199e9fc6a1231c424e,SUN RIVER HEALTH CHURCH AVENUE,,,,BROOKLYN,Brooklyn,3,11226.0,40.650112,-73.95540600000001,996624.3135520001,176132.862544,0,3051040006,317,40,79400,BK95,HEALTH CARE,HOSPITALS AND CLINICS,DIAGNOSTIC AND TREATMENT CENTER EXTENSION CLINIC,0,,,Non-public,"Hudson River Healthcare, Inc",Non-public,State,NYS Department of Health,NYSDOH,nysdoh_healthfacilities,HEALTH AND HUMAN SERVICES,17.0,67,Regional
