,uid,facname,number,street,address,city,borough,borocode,postcode,latitude,longitude,xcoord,ycoord,bin,bbl,community board,council district,census tract,nta,facgroup,facsubgrp,factype,capacity,captype,proptype,optype,opname,opabbrev,overlevel,overagency,overabbrev,datasource,facdomain,schooldist,policeprct,servarea
23463,00b56524c9b86ad4e0ccb02b32b881c6,QUINN RESTAURANT CORP,,,,LONG ISLAND CITY,Queens,4,11101.0,40.749942,-73.954626,996821.9147790001,212504.01139200001,0,4004890023,402,26,100,QN31,OTHER PROPERTY,MISCELLANEOUS USE,NO USE,0,,City Owned,Public,NYC Department of Small Business Services,NYCSBS,City,NYC Department of Small Business Services,NYCSBS,dcp_colp,ADMINISTRATION OF GOVERNMENT,30.0,108,Regional
23464,24d4d904198c8b8cfa5b7da05f7b2e16,QUINN RESTAURANT CORP,,,,LONG ISLAND CITY,Queens,4,11101.0,40.749942,-73.954626,996821.9147790001,212504.01139200001,0,4004890023,402,26,100,QN31,OTHER PROPERTY,MISCELLANEOUS USE,NO USE-NON RESIDENTIAL STRUCTURE,0,,City Owned,Public,NYC Department of Citywide Administrative Services,NYCDCAS,City,NYC Department of Citywide Administrative Services,NYCDCAS,dcp_colp,ADMINISTRATION OF GOVERNMENT,30.0,108,Regional
23465,f79132256f50610763b9d36da53d6ae5,QUINN RESTAURANT CORP,,,,LONG ISLAND CITY,Queens,4,11101.0,40.749942,-73.954626,996821.9147790001,212504.01139200001,0,4004890023,402,26,100,QN31,"CITY AGENCY PARKING, MAINTENANCE, AND STORAGE",CITY AGENCY PARKING,OUTDOOR PARKING,0,,City Owned,Public,NYC Department of Education,NYCDOE,City,NYC Department of Education,NYCDOE,dcp_colp,ADMINISTRATION OF GOVERNMENT,30.0,108,Local
23501,a0af13e75eb2cbd1effa301152b2e57f,RAIL CONTROL CENTER FOR TA,806,9 AVENUE,806 9 AVENUE,NEW YORK,Manhattan,1,10019.0,40.7651592077,-73.9859497595,988142.054586,218045.19256799997,1025391,1010440003,104,3,13300,MN15,"CITY AGENCY PARKING, MAINTENANCE, AND STORAGE",MAINTENANCE AND GARAGES,GARAGE,0,,City Owned,Public,Metropolitan Transportation Authority,MTA,State,Metropolitan Transportation Authority,MTA,dcp_colp,ADMINISTRATION OF GOVERNMENT,2.0,18,Regional
23597,680d1a738c38e10ff5fe8e49fb775e13,RAPELJE CEMETERY,,,,LONG ISLAND CITY,Queens,4,11105.0,40.783139,-73.91456099999999,1007911.0490100001,224607.060311,0,4008930200,401,22,10500,QN72,OTHER PROPERTY,MISCELLANEOUS USE,NO USE-VACANT LAND,0,,City Owned,Public,NYC Department of Citywide Administrative Services,NYCDCAS,City,NYC Department of Citywide Administrative Services,NYCDCAS,dcp_colp,ADMINISTRATION OF GOVERNMENT,30.0,114,Regional
23620,0a0b6f3a2dcc8499e9d3d8beed5b4747,RCKWY JOB CENTER,219,BEACH 59 STREET,219 BEACH 59 STREET,ARVERNE,Queens,4,11692.0,40.5927154479,-73.7893047308,1042765.71645,155289.00546,4301932,4159000008,414,31,96400,QN12,"OFFICES, TRAINING, AND TESTING",CITY GOVERNMENT OFFICES,FIELD OFFICE-PUBLIC,0,,City Leased,Public,NYC Human Resources Administration/Department of Social Services,NYCHRA/DSS,City,NYC Human Resources Administration,NYCHRA,dcp_colp,ADMINISTRATION OF GOVERNMENT,27.0,100,Regional
23651,2fb774746fd3757cc6bcbe761ecc3a11,RECREATION AREA,,,,NEW YORK,Manhattan,1,10032.0,40.832851,-73.950988,997813.005549,242711.159212,0,1021010291,109,7,23700,MN04,OTHER PROPERTY,MISCELLANEOUS USE,NO USE-VACANT LAND,0,,City Owned,Public,NYC Department of Small Business Services,NYCSBS,City,NYC Department of Small Business Services,NYCSBS,dcp_colp,ADMINISTRATION OF GOVERNMENT,6.0,30,Regional
23667,cc297652d0981052aee55a2ab9abcde4,RED HOOK CONTAINER TERMINAL,164,PIONEER STREET,164 PIONEER STREET,BROOKLYN,Brooklyn,3,11231.0,40.680096999999996,-74.011397,981088.886977,187054.298895,0,3005150300,306,38,5300,BK33,OTHER PROPERTY,PROPERTIES LEASED OR LICENSED TO NON-PUBLIC ENTITIES,IN USE-TENANTED,0,,City Owned,Public,NYC Economic Development Corporation,NYCEDC,City,NYC Economic Development Corporation,NYCEDC,dcp_colp,ADMINISTRATION OF GOVERNMENT,15.0,76,Regional
23668,bb894b11f5f41c5455841a01b243143d,RED HOOK CONTAINER TERMINAL,164,PIONEER STREET,164 PIONEER STREET,BROOKLYN,Brooklyn,3,11231.0,40.680096999999996,-74.011397,981088.886977,187054.298895,0,3005150300,306,38,5300,BK33,OTHER PROPERTY,MISCELLANEOUS USE,NO USE,0,,City Owned,Public,NYC Department of Small Business Services,NYCSBS,City,NYC Department of Small Business Services,NYCSBS,dcp_colp,ADMINISTRATION OF GOVERNMENT,15.0,76,Regional
23669,74d508ac663bc22a62c3665c8d01ff68,RED HOOK CONTAINER TERMINAL,23,UNION STREET,23 UNION STREET,BROOKLYN,Brooklyn,3,11231.0,40.685641,-74.006598,982420.1070590001,189074.001895,0,3003340051,306,39,5300,BK33,OTHER PROPERTY,MISCELLANEOUS USE,NO USE,0,,City Owned,Public,NYC Department of Small Business Services,NYCSBS,City,NYC Department of Small Business Services,NYCSBS,dcp_colp,ADMINISTRATION OF GOVERNMENT,15.0,76,Regional
23670,00bda46bd635c74007cc8526fd95fdd1,RED HOOK CONTAINER TERMINAL,24,KANE STREET,24 KANE STREET,BROOKLYN,Brooklyn,3,11231.0,40.687793,-74.002859,983457.10896,189857.982203,0,3003140001,306,39,4700,BK33,OTHER PROPERTY,MISCELLANEOUS USE,NO USE,0,,City Owned,Public,NYC Department of Small Business Services,NYCSBS,City,NYC Department of Small Business Services,NYCSBS,dcp_colp,ADMINISTRATION OF GOVERNMENT,15.0,76,Regional
23671,d66c8490d3302a69e633f7d7f28f22e1,RED HOOK CONTAINER TERMINAL,27,HAMILTON AVENUE,27 HAMILTON AVENUE,BROOKLYN,Brooklyn,3,11231.0,40.684908,-74.006598,982420.0869440001,188806.948693,0,3003400003,306,39,5300,BK33,OTHER PROPERTY,PROPERTIES LEASED OR LICENSED TO NON-PUBLIC ENTITIES,IN USE-TENANTED,0,,City Owned,Public,NYC Economic Development Corporation,NYCEDC,City,NYC Economic Development Corporation,NYCEDC,dcp_colp,ADMINISTRATION OF GOVERNMENT,15.0,76,Regional
23672,63724a8001f7af5bb9892607e96ce1de,RED HOOK CONTAINER TERMINAL,36,UNION STREET,36 UNION STREET,BROOKLYN,Brooklyn,3,11231.0,40.684958,-74.005957,982597.8654290001,188825.152405,0,3003400025,306,39,5300,BK33,OTHER PROPERTY,MISCELLANEOUS USE,NO USE,0,,City Owned,Public,NYC Department of Small Business Services,NYCSBS,City,NYC Department of Small Business Services,NYCSBS,dcp_colp,ADMINISTRATION OF GOVERNMENT,15.0,76,Regional
23673,7b483831640adefbe9320c4f2e574e02,RED HOOK CONTAINER TERMINAL,38,IRVING STREET,38 IRVING STREET,BROOKLYN,Brooklyn,3,11231.0,40.687077,-74.00313299999999,983381.1107719999,189597.125123,0,3003160001,306,34,4700,BK33,OTHER PROPERTY,PROPERTIES LEASED OR LICENSED TO NON-PUBLIC ENTITIES,IN USE-TENANTED,0,,City Owned,Public,NYC Economic Development Corporation,NYCEDC,City,NYC Economic Development Corporation,NYCEDC,dcp_colp,ADMINISTRATION OF GOVERNMENT,15.0,76,Regional
23674,82837fb75513828f42d7405183c5b3b6,RED HOOK CONTAINER TERMINAL,38,IRVING STREET,38 IRVING STREET,BROOKLYN,Brooklyn,3,11231.0,40.687077,-74.00313299999999,983381.1107719999,189597.125123,0,3003160001,306,34,4700,BK33,OTHER PROPERTY,MISCELLANEOUS USE,NO USE,0,,City Owned,Public,NYC Department of Small Business Services,NYCSBS,City,NYC Department of Small Business Services,NYCSBS,dcp_colp,ADMINISTRATION OF GOVERNMENT,15.0,76,Regional
23675,3914ef28f53c5aa040f6adb377408ae1,RED HOOK CONTAINER TERMINAL,46,SEDGWICK STREET,46 SEDGWICK STREET,BROOKLYN,Brooklyn,3,11231.0,40.686424,-74.00344,983295.959714,189359.221396,0,3003180001,306,34,4700,BK33,OTHER PROPERTY,PROPERTIES LEASED OR LICENSED TO NON-PUBLIC ENTITIES,IN USE-TENANTED,0,,City Owned,Public,NYC Economic Development Corporation,NYCEDC,City,NYC Economic Development Corporation,NYCEDC,dcp_colp,ADMINISTRATION OF GOVERNMENT,15.0,76,Regional
23676,806ae18f2b3214ef921949f70027539c,RED HOOK CONTAINER TERMINAL,5,CARROLL STREET,5 CARROLL STREET,BROOKLYN,Brooklyn,3,11231.0,40.683879,-74.005873,982621.135917,188432.039816,0,3003460001,306,39,5100,BK33,OTHER PROPERTY,MISCELLANEOUS USE,NO USE,0,,City Owned,Public,NYC Department of Small Business Services,NYCSBS,City,NYC Department of Small Business Services,NYCSBS,dcp_colp,ADMINISTRATION OF GOVERNMENT,15.0,76,Regional
23677,1fac2367e3983f58858a9ddc58c33e8d,RED HOOK CONTAINER TERMINAL,51,HAMILTON AVENUE,51 HAMILTON AVENUE,BROOKLYN,Brooklyn,3,11231.0,40.684090999999995,-74.006111,982555.132511,188509.28208,0,3003460007,306,39,5300,BK33,OTHER PROPERTY,PROPERTIES LEASED OR LICENSED TO NON-PUBLIC ENTITIES,IN USE-TENANTED,0,,City Owned,Public,NYC Economic Development Corporation,NYCEDC,City,NYC Economic Development Corporation,NYCEDC,dcp_colp,ADMINISTRATION OF GOVERNMENT,15.0,76,Regional
23678,0e34209b3e2e719a3791ff1a6bd520d3,RED HOOK CONTAINER TERMINAL,66,KANE STREET,66 KANE STREET,BROOKLYN,Brooklyn,3,11231.0,40.687738,-74.002156,983652.0725799999,189837.938517,0,3003140027,306,39,4700,BK33,OTHER PROPERTY,PROPERTIES LEASED OR LICENSED TO NON-PUBLIC ENTITIES,IN USE-TENANTED,0,,City Owned,Public,NYC Economic Development Corporation,NYCEDC,City,NYC Economic Development Corporation,NYCEDC,dcp_colp,ADMINISTRATION OF GOVERNMENT,15.0,76,Regional
23679,f1084de4d6ae49c880ffa38d9defe38c,RED HOOK CONTAINER TERMINAL,9,UNION STREET,9 UNION STREET,BROOKLYN,Brooklyn,3,11231.0,40.685839,-74.007046,982295.8642959999,189146.14873,0,3003340059,306,39,5300,BK33,OTHER PROPERTY,PROPERTIES LEASED OR LICENSED TO NON-PUBLIC ENTITIES,IN USE-TENANTED,0,,City Owned,Public,NYC Economic Development Corporation,NYCEDC,City,NYC Economic Development Corporation,NYCEDC,dcp_colp,ADMINISTRATION OF GOVERNMENT,15.0,76,Regional
23680,3db28e2d544a1f92e5287c07f48f35fc,RED HOOK CONTAINER TERMINAL,92,HAMILTON AVENUE,92 HAMILTON AVENUE,BROOKLYN,Brooklyn,3,11231.0,40.683607,-74.006353,982488.0017489999,188332.95162,0,3005000001,306,38,5900,BK33,OTHER PROPERTY,PROPERTIES LEASED OR LICENSED TO NON-PUBLIC ENTITIES,IN USE-TENANTED,0,,City Owned,Public,NYC Economic Development Corporation,NYCEDC,City,NYC Economic Development Corporation,NYCEDC,dcp_colp,ADMINISTRATION OF GOVERNMENT,15.0,76,Regional
23681,cbbfc921e4b2315e15b9d5d555859cfd,RED HOOK CONTAINER TERMINAL,92,HAMILTON AVENUE,92 HAMILTON AVENUE,BROOKLYN,Brooklyn,3,11231.0,40.683607,-74.006353,982488.0017489999,188332.95162,0,3005000001,306,38,5900,BK33,OTHER PROPERTY,MISCELLANEOUS USE,NO USE,0,,City Owned,Public,NYC Department of Small Business Services,NYCSBS,City,NYC Department of Small Business Services,NYCSBS,dcp_colp,ADMINISTRATION OF GOVERNMENT,15.0,76,Regional
23682,01308437e54cc34d2ba9d65591e0c895,RED HOOK CONTAINER TERMINAL,,DEGRAW STREET,,BROOKLYN,Brooklyn,3,11231.0,40.686262,-74.003411,983304.000198,189300.199765,0,3003180050,306,34,4700,BK33,OTHER PROPERTY,MISCELLANEOUS USE,NO USE,0,,City Owned,Public,NYC Department of Small Business Services,NYCSBS,City,NYC Department of Small Business Services,NYCSBS,dcp_colp,ADMINISTRATION OF GOVERNMENT,15.0,76,Regional
23683,4309a892ff130a65f1ff8d1f335cac2f,RED HOOK CONTAINER TERMINAL,,,,,Manhattan,1,,40.686709,-74.00777,982095.098451,189463.13203399998,0,3002810062,101,1,500,,OTHER PROPERTY,PROPERTIES LEASED OR LICENSED TO NON-PUBLIC ENTITIES,IN USE-TENANTED,0,,City Owned,Public,NYC Economic Development Corporation,NYCEDC,City,NYC Economic Development Corporation,NYCEDC,dcp_colp,ADMINISTRATION OF GOVERNMENT,,0,Regional
23684,d27183cb2be9b5588593dd35afeb1c03,RED HOOK CONTAINER TERMINAL,,,,,Manhattan,1,,40.686709,-74.00777,982095.098451,189463.13203399998,0,3002810062,101,1,500,,OTHER PROPERTY,MISCELLANEOUS USE,NO USE,0,,City Owned,Public,NYC Department of Small Business Services,NYCSBS,City,NYC Department of Small Business Services,NYCSBS,dcp_colp,ADMINISTRATION OF GOVERNMENT,,0,Regional
23696,fb65968343212d7477ac64508fb196a1,RED HOOK WATER POLLUTION PLANT,,,,,Brooklyn,3,,40.704563,-73.988509,987436.0159059999,195967.985,0,3000070012,302,33,2100,,OTHER PROPERTY,MISCELLANEOUS USE,NO USE-NON RESIDENTIAL STRUCTURE,0,,City Owned,Public,NYC Department of Environmental Protection,NYCDEP,City,NYC Department of Environmental Protection,NYCDEP,dcp_colp,ADMINISTRATION OF GOVERNMENT,13.0,84,Regional
23720,df0060a4cb2fae1b8d839a139f65e06f,REEDS MILL LANE,,,,BRONX,Bronx,2,10475.0,40.884376,-73.83064499999999,1031078.99432,261525.177201,0,2052730006,212,12,46202,BX13,OTHER PROPERTY,MISCELLANEOUS USE,NO USE,0,,City Owned,Public,NYC Department of Citywide Administrative Services,NYCDCAS,City,NYC Department of Citywide Administrative Services,NYCDCAS,dcp_colp,ADMINISTRATION OF GOVERNMENT,11.0,47,Regional
23745,4ab3fbabb75e6c52f3126f9a01c8851e,REGENT FAMILY SHELTER,2720,BROADWAY,2720 BROADWAY,NEW YORK,Manhattan,1,10025.0,40.7997970752,-73.9677160728,993188.313655,230666.279531,1056586,1018760020,107,7,19100,MN12,OTHER PROPERTY,PROPERTIES LEASED OR LICENSED TO NON-PUBLIC ENTITIES,IN USE-TENANTED,0,,City Owned,Public,NYC Department of Citywide Administrative Services,NYCDCAS,City,NYC Department of Citywide Administrative Services,NYCDCAS,dcp_colp,ADMINISTRATION OF GOVERNMENT,3.0,24,Regional
23871,513c2d4232aed31babf7f6350ff5e771,RESERVOIR OPERATIONS HDQTRS,415,EAST 203 STREET,415 EAST 203 STREET,BRONX,Bronx,2,10467.0,40.8703031829,-73.8770223004,1018262.23905,256376.49699400002,2017876,2033300060,207,11,42500,BX43,"CITY AGENCY PARKING, MAINTENANCE, AND STORAGE",STORAGE,COMBINED MAINTENANCE/STORAGE FACILITY,0,,City Owned,Public,NYC Department of Environmental Protection,NYCDEP,City,NYC Department of Environmental Protection,NYCDEP,dcp_colp,ADMINISTRATION OF GOVERNMENT,10.0,52,Regional
23904,3e409e37eba24e18ae90d35be208cdd1,RHEINGOLD INDUSTRIAL PARK,92,STANWIX STREET,92 STANWIX STREET,BROOKLYN,Brooklyn,3,11206.0,40.7015753748,-73.9341740048,1002501.85341,194886.152683,3071838,3031400001,304,34,39100,BK78,"CITY AGENCY PARKING, MAINTENANCE, AND STORAGE",STORAGE,COMBINED MAINTENANCE/STORAGE FACILITY,0,,City Leased,Public,NYC Office of Emergency Management,NYCEM,City,NYC Office of Emergency Management,NYCEM,dcp_colp,ADMINISTRATION OF GOVERNMENT,32.0,83,Regional
23915,c4076ef05acb50d4acf271c236af86c7,RICHARD LANE,,,,STATEN ISLAND,Staten Island,5,10314.0,40.60846,-74.157861,940418.093134,160994.27156400002,0,5015600192,502,50,29104,SI05,OTHER PROPERTY,MISCELLANEOUS USE,NO USE-VACANT LAND,0,,City Owned,Public,NYC Department of Citywide Administrative Services,NYCDCAS,City,NYC Department of Citywide Administrative Services,NYCDCAS,dcp_colp,ADMINISTRATION OF GOVERNMENT,31.0,121,Regional
23923,22b83291536262247962c05ecf393da1,RICHMOND COUNTY COURT HOUSE,18,SCHUYLER STREET,18 SCHUYLER STREET,STATEN ISLAND,Staten Island,5,10301.0,40.642967999999996,-74.076388,963050.9552959999,173536.201022,0,5000070012,501,49,300,SI22,"CITY AGENCY PARKING, MAINTENANCE, AND STORAGE",CUSTODIAL,CUSTODIAL,0,,City Owned,Public,NYC Department of Citywide Administrative Services,NYCDCAS,City,NYC Department of Citywide Administrative Services,NYCDCAS,dcp_colp,ADMINISTRATION OF GOVERNMENT,31.0,120,Local
23924,157d177a9dbff8cd421331bca6c8562b,RICHMOND COUNTY COURT HOUSE,18,SCHUYLER STREET,18 SCHUYLER STREET,STATEN ISLAND,Staten Island,5,10301.0,40.642967999999996,-74.076388,963050.9552959999,173536.201022,0,5000070012,501,49,300,SI22,"OFFICES, TRAINING, AND TESTING",CITY GOVERNMENT OFFICES,OFFICE,0,,City Owned,Public,NYC Human Resources Administration/Department of Social Services,NYCHRA/DSS,City,NYC Human Resources Administration,NYCHRA,dcp_colp,ADMINISTRATION OF GOVERNMENT,31.0,120,Regional
23929,4bec0e669ccb0835f16e4ebd2c6c5987,RICHMOND FAMILY COURT,100,RICHMOND TERRACE,100 RICHMOND TERRACE,STATEN ISLAND,Staten Island,5,10301.0,40.6450532824,-74.0778026352,962659.0434540001,174296.271536,5000090,5000090022,501,49,700,SI22,"CITY AGENCY PARKING, MAINTENANCE, AND STORAGE",CUSTODIAL,CUSTODIAL,0,,City Owned,Public,NYC Department of Citywide Administrative Services,NYCDCAS,City,NYC Department of Citywide Administrative Services,NYCDCAS,dcp_colp,ADMINISTRATION OF GOVERNMENT,31.0,120,Local
23955,6b2703f4524fa8c68f9d6d7c20414404,RICHMOND TERRACE STOREHOUSE,1684,RICHMOND TERRACE,1684 RICHMOND TERRACE,STATEN ISLAND,Staten Island,5,10310.0,40.638328,-74.12194000000001,950407.108934,171860.035382,5103887,5001880033,501,49,13302,SI22,OTHER PROPERTY,MISCELLANEOUS USE,UNDEVELOPED,0,,,Public,NYC Department of Parks and Recreation,NYCDPR,City,NYC Department of Parks and Recreation,NYCDPR,dpr_parksproperties,ADMINISTRATION OF GOVERNMENT,31.0,120,Regional
23968,e4fa23757d6c80642aa4a99eb2a9296b,RIDER JOB CENTER,305,RIDER AVENUE,305 RIDER AVENUE,BRONX,Bronx,2,10451.0,40.813210436599995,-73.927160258,1004412.7641200001,235559.97704499998,2000978,2023400072,201,8,5100,BX39,"OFFICES, TRAINING, AND TESTING",CITY GOVERNMENT OFFICES,AGENCY EXECUTIVE OFFICE,0,,City Leased,Public,NYC Human Resources Administration/Department of Social Services,NYCHRA/DSS,City,NYC Human Resources Administration,NYCHRA,dcp_colp,ADMINISTRATION OF GOVERNMENT,7.0,40,Regional
23994,845f0580202ee9beba1f378aee52b537,RIKERS CEMETERY,,,,EAST ELMHURST,Queens,4,11370.0,40.773327,-73.892297,1014081.12231,221039.017719,0,4007550237,401,22,31700,QN72,OTHER PROPERTY,MISCELLANEOUS USE,NO USE-NON RESIDENTIAL STRUCTURE,0,,City Owned,Public,NYC Department of Citywide Administrative Services,NYCDCAS,City,NYC Department of Citywide Administrative Services,NYCDCAS,dcp_colp,ADMINISTRATION OF GOVERNMENT,30.0,114,Regional
24044,107fa6fe6328cc386b0e5e7376a4078c,RIVER AVENUE PARK,750,RIVER AVENUE,750 RIVER AVENUE,BRONX,Bronx,2,10451.0,40.825328999999996,-73.926998,1004453.9991700001,239975.243062,0,2024820025,204,8,6300,BX63,OTHER PROPERTY,PROPERTIES LEASED OR LICENSED TO NON-PUBLIC ENTITIES,IN USE-TENANTED,0,,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,City,NYC Department of Parks and Recreation,NYCDPR,dcp_colp,ADMINISTRATION OF GOVERNMENT,7.0,44,Regional
24045,2470ffd43218a65f54aeadc09e5abf57,RIVER AVENUE PARK,802,RIVER AVENUE,802 RIVER AVENUE,BRONX,Bronx,2,10451.0,40.825825,-73.92675899999999,1004519.99359,240156.009109,0,2024830001,204,8,6300,BX63,OTHER PROPERTY,MISCELLANEOUS USE,NO USE,0,,City Owned,Public,NYC Economic Development Corporation,NYCEDC,City,NYC Economic Development Corporation,NYCEDC,dcp_colp,ADMINISTRATION OF GOVERNMENT,7.0,44,Regional
24048,3ca15891a4f1abd773ecf7ac55665d11,RIVER CAFE/DIRCKSEN AND TALLEYR,2,OLD FULTON STREET,2 OLD FULTON STREET,BROOKLYN,Brooklyn,3,11201.0,40.7031810973,-73.994705447,985718.008002,195464.351903,3395552,3000250001,302,33,2100,BK38,OTHER PROPERTY,PROPERTIES LEASED OR LICENSED TO NON-PUBLIC ENTITIES,IN USE-TENANTED,0,,City Owned,Public,NYC Department of Citywide Administrative Services,NYCDCAS,City,NYC Department of Citywide Administrative Services,NYCDCAS,dcp_colp,ADMINISTRATION OF GOVERNMENT,13.0,84,Regional
24209,e46110c45bae1e856d44f315eb981989,ROCKAWAY FREEWAY,,,,FAR ROCKAWAY,Queens,4,11691.0,40.596121000000004,-73.767393,1048847.88239,156545.128626,0,4159500001,414,31,99200,QN12,OTHER PROPERTY,MISCELLANEOUS USE,NO USE-VACANT LAND,0,,City Owned,Public,NYC Department of Citywide Administrative Services,NYCDCAS,City,NYC Department of Citywide Administrative Services,NYCDCAS,dcp_colp,ADMINISTRATION OF GOVERNMENT,27.0,101,Regional
24210,e017c2603002f2c6be97865deea40e47,ROCKAWAY FREEWAY STRIP,,,,FAR ROCKAWAY,Queens,4,11691.0,40.598618,-73.763059,1050049.0249700001,157458.071982,0,4157860206,414,31,99200,QN12,OTHER PROPERTY,MISCELLANEOUS USE,NO USE-VACANT LAND,0,,City Owned,Public,NYC Department of Citywide Administrative Services,NYCDCAS,City,NYC Department of Citywide Administrative Services,NYCDCAS,dcp_colp,ADMINISTRATION OF GOVERNMENT,27.0,101,Regional
24211,e83bd8258c7376c44b332f0582e83260,ROCKAWAY FREEWAY STRIP,,,,FAR ROCKAWAY,Queens,4,11692.0,40.590663,-73.800115,1039765.12695,154534.212555,0,4160850043,414,31,95400,QN12,OTHER PROPERTY,MISCELLANEOUS USE,NO USE-VACANT LAND,0,,City Owned,Public,NYC Department of Citywide Administrative Services,NYCDCAS,City,NYC Department of Citywide Administrative Services,NYCDCAS,dcp_colp,ADMINISTRATION OF GOVERNMENT,27.0,100,Regional
24213,6cd780a1513c7b6c45cce48d720a38e3,ROCKAWAY GARAGE,,,,FAR ROCKAWAY,Queens,4,11692.0,40.591778999999995,-73.80278,1039024.04814,154939.120873,0,4160790009,414,31,94202,QN12,"CITY AGENCY PARKING, MAINTENANCE, AND STORAGE",MAINTENANCE AND GARAGES,MAINTENANCE,0,,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,City,NYC Department of Parks and Recreation,NYCDPR,dcp_colp,ADMINISTRATION OF GOVERNMENT,27.0,100,Regional
24280,129e1dc9107be7c6afc3aabc9eedcbce,ROOSEVELT ISLAND,,,,NEW YORK,Manhattan,1,10044.0,40.758368,-73.951938,997565.0028520001,215574.273219,0,1013730010,108,5,23801,MN31,OTHER PROPERTY,PROPERTIES LEASED OR LICENSED TO NON-PUBLIC ENTITIES,IN USE-TENANTED,0,,City Owned,Public,,NYCUDC,City,,NYCUDC,dcp_colp,ADMINISTRATION OF GOVERNMENT,2.0,114,Regional
24318,08f459ebd9e0368c410fde4541fc4224,ROSSVILLE SITE,2629,ARTHUR KILL ROAD,2629 ARTHUR KILL ROAD,STATEN ISLAND,Staten Island,5,10309.0,40.5516172842,-74.2203579985,923013.024529,140322.58046099998,5103533,5071620100,503,51,22600,SI11,OTHER PROPERTY,PROPERTIES LEASED OR LICENSED TO NON-PUBLIC ENTITIES,IN USE-TENANTED,0,,City Owned,Public,NYC Department of Citywide Administrative Services,NYCDCAS,City,NYC Department of Citywide Administrative Services,NYCDCAS,dcp_colp,ADMINISTRATION OF GOVERNMENT,31.0,123,Regional
24319,f0052ccc11b97d0307a89099357f1a39,ROSVILLE PIER,,,,STATEN ISLAND,Staten Island,5,10309.0,40.554516,-74.217985,923675.101952,141376.999162,0,5071530125,503,51,22600,SI11,OTHER PROPERTY,MISCELLANEOUS USE,NO USE,0,,City Owned,Public,NYC Department of Small Business Services,NYCSBS,City,NYC Department of Small Business Services,NYCSBS,dcp_colp,ADMINISTRATION OF GOVERNMENT,31.0,123,Regional
24320,5ed03097e14971a8a2b222cffd7bdf08,ROSVILLE PIER,,,,STATEN ISLAND,Staten Island,5,10309.0,40.554516,-74.217985,923675.101952,141376.999162,0,5071530125,503,51,22600,SI11,OTHER PROPERTY,MISCELLANEOUS USE,NO USE-VACANT LAND,0,,City Owned,Public,NYC Department of Citywide Administrative Services,NYCDCAS,City,NYC Department of Citywide Administrative Services,NYCDCAS,dcp_colp,ADMINISTRATION OF GOVERNMENT,31.0,123,Regional
24321,9643a14b73ed09c5207dcd922cebbdcd,ROTC,181,HALL OF FAME TERRACE,181 HALL OF FAME TERRACE,BRONX,Bronx,2,10453.0,40.859609614899995,-73.91166432520001,1008685.14348,252468.85928499998,2090982,2032230050,207,14,25500,BX30,OTHER PROPERTY,PROPERTIES LEASED OR LICENSED TO NON-PUBLIC ENTITIES,IN USE-TENANTED,0,,City Owned,Public,City University of New York,CUNY,City,City University of New York,CUNY,dcp_colp,ADMINISTRATION OF GOVERNMENT,10.0,52,Regional
24367,1ba754d320ac85ebb0921ca44affcbec,RRM/JETS,4459,45 AVENUE,4459 45 AVENUE,LONG ISLAND CITY,Queens,4,11101.0,40.749033000000004,-73.953587,997109.969175,212172.98430399998,0,4000240007,402,26,100,QN31,"CITY AGENCY PARKING, MAINTENANCE, AND STORAGE",MAINTENANCE AND GARAGES,MAINTENANCE,0,,City Owned,Public,NYC Department of Transportation,NYCDOT,City,NYC Department of Transportation,NYCDOT,dcp_colp,ADMINISTRATION OF GOVERNMENT,30.0,108,Regional
24410,469b2ddb9f935ac34e7830de1ef4baae,S ST. CPORT/BURLING SLIP/PLAYGROUND,8,FULTON STREET,8 FULTON STREET,NEW YORK,Manhattan,1,10038.0,40.7065073441,-74.0036665896,983233.424241,196676.180188,1085799,1000740001,101,1,1502,MN25,OTHER PROPERTY,PROPERTIES LEASED OR LICENSED TO NON-PUBLIC ENTITIES,IN USE-TENANTED,0,,City Owned,Public,NYC Economic Development Corporation,NYCEDC,City,NYC Economic Development Corporation,NYCEDC,dcp_colp,ADMINISTRATION OF GOVERNMENT,2.0,1,Regional
24418,e0752348d2aa081ff3f3e6ed4e6ed1fb,S.I. LOT CLEANING GARAGE,66,SWAN STREET,66 SWAN STREET,STATEN ISLAND,Staten Island,5,10301.0,40.6345588134,-74.0773279118,962787.408399,170472.736652,5013317,5005040049,501,49,2100,SI37,"CITY AGENCY PARKING, MAINTENANCE, AND STORAGE",MAINTENANCE AND GARAGES,GARAGE,0,,City Owned,Public,NYC Department of Sanitation,NYCDSNY,City,NYC Department of Sanitation,NYCDSNY,dcp_colp,ADMINISTRATION OF GOVERNMENT,31.0,120,Regional
