,block,schooldist,council,zipcode,bldgclass,landuse,lotarea,bldgarea,numfloors,unitstotal,assesstot,yearbuilt,longitude,latitude,Cluster
680954,930,2.0,2.0,10010.0,D4,3.0,47394.0,265541.0,28.0,236.0,19287450.0,1975.0,-73.9791571,40.7383799,0
680972,943,2.0,4.0,10016.0,RM,4.0,81173.0,924200.0,57.0,863.0,102206147.0,1989.0,-73.9727199,40.7463274,2
681012,1140,3.0,6.0,10023.0,RM,4.0,65127.0,617105.0,34.0,681.0,95175501.0,1965.0,-73.98277390000001,40.77612620000001,0
681068,1171,3.0,6.0,10023.0,D8,3.0,75484.0,978985.0,37.0,982.0,74474550.0,1994.0,-73.98940329999999,40.77379129999999,0
681098,1204,3.0,6.0,10024.0,D4,3.0,28617.0,229410.0,27.0,183.0,12313350.0,1970.0,-73.9697013,40.7892049,0
681222,1314,2.0,4.0,10017.0,D6,4.0,22178.0,387761.0,34.0,272.0,43612200.0,1972.0,-73.9733432,40.748957,0
681231,1398,2.0,4.0,10065.0,RM,4.0,16083.0,233269.0,42.0,196.0,44218133.0,1987.0,-73.9648427,40.7644982,0
681377,1562,2.0,5.0,10028.0,RM,4.0,10881.0,198774.0,27.0,122.0,24646062.0,2005.0,-73.9490095,40.773917700000005,0
681395,1543,2.0,5.0,10028.0,RM,4.0,23624.0,291734.0,31.0,335.0,38497515.0,1973.0,-73.95230620000001,40.773469,0
682070,1770,4.0,9.0,10035.0,D9,3.0,83092.0,358400.0,32.0,344.0,19132650.0,1974.0,-73.9396761,40.802296500000004,0
683278,1171,3.0,6.0,10069.0,D8,3.0,30462.0,367786.0,26.0,359.0,41168700.0,2002.0,-73.9885616,40.7769806,0
689190,1569,2.0,5.0,10128.0,D4,3.0,34745.0,391194.0,33.0,262.0,35671950.0,1971.0,-73.9459804,40.7783189,0
689374,868,2.0,4.0,10016.0,O4,5.0,23414.0,383934.0,27.0,38.0,42058350.0,1954.0,-73.980597,40.7504653,0
689469,250,13.0,33.0,11201.0,D6,4.0,10000.0,182001.0,33.0,194.0,25167150.0,1999.0,-73.9919295,40.6939027,1
689485,1113,3.0,3.0,10023.0,D8,3.0,26511.0,408644.0,34.0,324.0,46196100.0,1981.0,-73.9837106,40.7699425,0
689907,5826,20.0,38.0,11220.0,D4,3.0,199435.0,360080.0,28.0,391.0,10519200.0,1971.0,-74.0228618,40.6383217,1
689947,264,30.0,26.0,11101.0,D6,4.0,69807.0,548716.0,54.0,651.0,50818950.0,2016.0,-73.9378882,40.748043,3
691654,2094,13.0,35.0,11201.0,D7,4.0,13626.0,335187.0,35.0,370.0,32044050.0,2011.0,-73.9799765,40.6896907,1
691730,5825,20.0,38.0,11220.0,D4,3.0,175000.0,398660.0,31.0,420.0,12764700.0,1971.0,-74.0250025,40.6396085,1
691788,263,30.0,26.0,11101.0,D6,4.0,27626.0,512815.0,43.0,551.0,47529900.0,2016.0,-73.9373285,40.7483831,3
691789,264,30.0,26.0,11101.0,D6,4.0,21647.0,519182.0,45.0,673.0,55441800.0,2015.0,-73.9384223,40.748101,3
693292,1552,2.0,5.0,10128.0,RM,4.0,10070.0,175111.0,31.0,157.0,27828466.0,2002.0,-73.94814620000001,40.779129600000005,0
694232,64,2.0,1.0,10038.0,D4,3.0,5198.0,167448.0,33.0,92.0,14997600.0,1910.0,-74.0093816,40.70884229999999,0
694238,40,2.0,1.0,10005.0,O4,5.0,12175.0,281755.0,32.0,27.0,21757950.0,1929.0,-74.00912159999999,40.7064764,0
694265,44,2.0,1.0,10005.0,O4,5.0,112555.0,2224200.0,60.0,16.0,192345750.0,1964.0,-74.0091254,40.7077691,2
694276,90,2.0,1.0,10038.0,RD,3.0,12850.0,336447.0,29.0,325.0,31084721.0,1899.0,-74.0077912,40.7111727,0
694280,48,2.0,1.0,10005.0,O4,5.0,52636.0,1141276.0,50.0,78.0,126668250.0,1968.0,-74.01011740000001,40.7086501,2
694395,154,2.0,1.0,10007.0,O4,5.0,43569.0,1000000.0,32.0,1.0,81296550.0,1994.0,-74.0049924,40.714719099999996,0
694515,192,2.0,1.0,10013.0,O4,5.0,46040.0,1092665.0,26.0,65.0,143577000.0,1914.0,-74.00463570000001,40.7200001,0
695825,550,2.0,1.0,10003.0,D4,3.0,12000.0,238923.0,27.0,200.0,28465650.0,1926.0,-73.9961934,40.7319068,0
697791,853,2.0,2.0,10010.0,H1,5.0,6361.0,252109.0,51.0,1.0,31821300.0,1909.0,-73.9873552,40.7412686,2
697792,856,2.0,2.0,10010.0,O4,5.0,83937.0,1159795.0,34.0,32.0,112364100.0,1928.0,-73.98558659999999,40.742745,0
697987,1015,2.0,3.0,10036.0,O4,5.0,41586.0,686603.0,32.0,201.0,83747700.0,1927.0,-73.9867132,40.757221,0
698017,994,2.0,4.0,10036.0,O4,5.0,14947.0,217855.0,29.0,74.0,27010800.0,1918.0,-73.9856417,40.7549619,0
698184,1125,3.0,6.0,10023.0,D4,3.0,48490.0,667517.0,36.0,500.0,84025800.0,1963.0,-73.9768487,40.7770749,0
698277,1127,3.0,6.0,10023.0,D4,3.0,34532.0,490265.0,28.0,146.0,57959100.0,1890.0,-73.97518740000001,40.7780077,0
700068,1268,2.0,4.0,10019.0,O4,5.0,47725.0,817095.0,38.0,1.0,154740600.0,1964.0,-73.9787457,40.7612271,0
700076,1291,2.0,4.0,10022.0,O4,5.0,36803.0,685125.0,37.0,7.0,159455250.0,1984.0,-73.97350420000001,40.7614621,0
700093,1258,2.0,4.0,10110.0,O4,5.0,20920.0,659122.0,58.0,154.0,113013900.0,1931.0,-73.981206,40.75391,2
700125,1361,2.0,4.0,10022.0,HS,5.0,10364.0,143033.0,26.0,182.0,13366800.0,1929.0,-73.9660902,40.753343900000004,0
704092,250,13.0,33.0,11201.0,O4,5.0,13750.0,293137.0,29.0,1.0,29774250.0,1926.0,-73.9910064,40.6933564,1
704110,250,13.0,33.0,11241.0,O4,5.0,12500.0,290440.0,37.0,102.0,35740800.0,1927.0,-73.99086209999999,40.6936089,1
704381,265,15.0,33.0,11201.0,D4,3.0,8450.0,180000.0,32.0,109.0,11926800.0,1928.0,-73.9916413,40.691877000000005,1
716025,994,2.0,3.0,10036.0,O4,5.0,22448.0,1079378.0,48.0,70.0,270602100.0,2002.0,-73.98688680000001,40.755519299999996,2
717710,1012,2.0,3.0,10036.0,RI,5.0,79000.0,1259189.0,52.0,57.0,282183312.0,2003.0,-73.9897166,40.755928499999996,2
717756,1014,2.0,3.0,10036.0,O4,5.0,29630.0,855000.0,32.0,2.0,193329900.0,1999.0,-73.98706709999999,40.7565705,0
718133,149,13.0,33.0,11201.0,RM,4.0,113202.0,1137013.0,50.0,695.0,122122353.0,2011.0,-73.9832108,40.690267600000006,1
718816,1554,2.0,5.0,10128.0,D4,3.0,10000.0,244249.0,32.0,111.0,28903500.0,2007.0,-73.9472208,40.7803835,0
718970,245,1.0,1.0,10002.0,D6,4.0,31654.0,277260.0,27.0,252.0,23811300.0,1975.0,-73.98621390000001,40.7108812,0
719376,2001,5.0,7.0,10031.0,W1,8.0,238056.0,177232.0,35.0,1.0,22133700.0,1975.0,-73.95683609999999,40.819826500000005,0
719386,1013,2.0,3.0,10036.0,O4,5.0,27156.0,1100000.0,38.0,4.0,237406950.0,2000.0,-73.9875726,40.7558569,0
723127,84,2.0,1.0,10007.0,O4,5.0,47250.0,1636000.0,52.0,59.0,201779550.0,2006.0,-74.0118748,40.7133325,2
723231,1292,2.0,4.0,10022.0,RM,4.0,19450.0,626593.0,58.0,232.0,196055508.0,1983.0,-73.9738937,40.762310299999996,2
723232,969,2.0,4.0,10016.0,R4,3.0,14868.0,413297.0,43.0,411.0,68910329.0,1989.0,-73.9712296,40.7456902,0
725506,1514,2.0,4.0,10028.0,D4,3.0,13690.0,211406.0,30.0,162.0,22852800.0,1971.0,-73.956624,40.7794844,0
728812,21,30.0,26.0,11109.0,D7,4.0,22558.0,311266.0,32.0,346.0,36970650.0,2011.0,-73.9571425,40.748043599999995,3
729374,1309,2.0,4.0,10022.0,O4,5.0,16905.0,516710.0,36.0,35.0,70830000.0,1983.0,-73.9690943,40.758702500000005,0
730082,267,30.0,26.0,11101.0,D8,3.0,25600.0,259805.0,26.0,284.0,21398400.0,2015.0,-73.940463,40.746350899999996,3
730100,268,30.0,26.0,11101.0,D6,4.0,7980.0,142849.0,27.0,169.0,11398500.0,2016.0,-73.9417438,40.7467907,3
730226,1282,2.0,4.0,10017.0,O4,5.0,38160.0,821165.0,32.0,4.0,175204350.0,1953.0,-73.9776537,40.7558198,0
730231,1004,2.0,4.0,10019.0,O4,5.0,80333.0,1613847.0,39.0,77.0,341739450.0,1961.0,-73.9805325,40.7611643,0
730232,1005,2.0,4.0,10019.0,H1,5.0,60775.0,1172021.0,49.0,13.0,127525950.0,1960.0,-73.9814816,40.7623886,2
730262,1310,2.0,4.0,10022.0,H3,5.0,3766.0,140559.0,36.0,1.0,8860050.0,1982.0,-73.9704041,40.7600093,0
730425,828,2.0,3.0,10001.0,D8,3.0,31228.0,454538.0,39.0,398.0,67450500.0,2000.0,-73.99077209999999,40.74491389999999,0
730607,1171,3.0,6.0,10069.0,RM,4.0,38278.0,544302.0,46.0,362.0,86033134.0,1997.0,-73.9876621,40.7789896,2
730608,1171,3.0,6.0,10069.0,RM,4.0,47573.0,634695.0,48.0,617.0,96508091.0,2000.0,-73.98727559999999,40.7797499,2
732934,3360,28.0,29.0,11415.0,RM,4.0,52776.0,610764.0,27.0,423.0,25108201.0,1960.0,-73.82661759999999,40.7119125,3
733923,216,2.0,1.0,10013.0,O9,5.0,172327.0,1594289.0,39.0,2.0,294033150.0,1989.0,-74.0110031,40.72086420000001,0
735236,152,13.0,33.0,11201.0,RM,4.0,20103.0,405981.0,53.0,374.0,47525403.0,2012.0,-73.98573470000001,40.6916513,1
735397,1513,2.0,5.0,10028.0,RM,4.0,17776.0,272113.0,36.0,222.0,40030827.0,1987.0,-73.9552313,40.7778754,0
735405,855,2.0,2.0,10010.0,RM,4.0,9890.0,116577.0,41.0,127.0,18333917.0,1987.0,-73.9861641,40.7420232,0
735412,69,2.0,1.0,10038.0,RM,4.0,14851.0,344914.0,29.0,222.0,30336750.0,1931.0,-74.0064996,40.7079093,0
735414,1519,2.0,5.0,10128.0,RM,4.0,8018.0,178063.0,30.0,134.0,24796800.0,2003.0,-73.9522534,40.7816894,0
735421,1550,2.0,5.0,10128.0,RM,4.0,10953.0,212760.0,46.0,163.0,38180708.0,1988.0,-73.9489558,40.77814179999999,2
735433,100,2.0,1.0,10038.0,RM,4.0,41370.0,900766.0,76.0,902.0,144737100.0,2007.0,-74.0056775,40.7109698,2
735439,90,2.0,1.0,10038.0,RM,4.0,20080.0,276599.0,46.0,69.0,39731854.0,1883.0,-74.0069616,40.7111453,2
736101,2111,15.0,35.0,11217.0,RM,4.0,20263.0,273186.0,41.0,197.0,24047686.0,1929.0,-73.97772420000001,40.68551,1
736725,11,2.0,1.0,10004.0,H2,5.0,3807.0,59410.0,27.0,1.0,13348013.0,2016.0,-74.0122375,40.7042007,0
736734,19,2.0,1.0,10006.0,HB,5.0,3758.0,74373.0,29.0,1.0,4635900.0,2019.0,-74.0132985,40.7077632,0
736740,43,2.0,1.0,10005.0,O4,5.0,34360.0,1061286.0,63.0,1.0,58438800.0,1930.0,-74.0097348,40.7070143,2
738362,804,2.0,3.0,10001.0,H2,5.0,5925.0,80122.0,26.0,1.0,15932700.0,2006.0,-73.991407,40.746975299999995,0
738468,1425,2.0,4.0,10021.0,D6,4.0,43000.0,488474.0,35.0,274.0,44429400.0,1975.0,-73.9605446,40.7684053,0
743356,160,2.0,1.0,10038.0,Z1,8.0,19638.0,486065.0,27.0,1.0,66251250.0,1992.0,-74.00089100000001,40.7138876,0
744677,78,2.0,1.0,10038.0,D8,3.0,8320.0,440553.0,49.0,485.0,52457850.0,2016.0,-74.00737990000002,40.7098141,2
745122,1351,2.0,5.0,10022.0,D4,3.0,22593.0,330828.0,35.5,216.0,32955750.0,1974.0,-73.96422779999999,40.76016679999999,0
745405,16,2.0,1.0,10281.0,O4,5.0,82617.0,2233692.0,54.0,12.0,168615000.0,1986.0,-74.0148688,40.7135353,2
745833,10,2.0,1.0,10004.0,O4,5.0,13214.0,365792.0,30.0,29.0,32042700.0,1986.0,-74.0126809,40.703382700000006,0
745856,75,2.0,1.0,10038.0,O4,5.0,11828.0,234553.0,28.0,34.0,14332950.0,1987.0,-74.00475390000001,40.7078819,0
746197,1744,5.0,9.0,10039.0,D4,3.0,317525.0,756400.0,27.0,584.0,26246700.0,1966.0,-73.9347093,40.820968900000004,0
746216,15638,27.0,31.0,11691.0,D1,3.0,263791.0,837935.0,26.0,606.0,9476550.0,1971.0,-73.7522726,40.5941677,3
746236,966,2.0,4.0,10016.0,D7,4.0,71692.0,841470.0,34.0,743.0,119664450.0,1985.0,-73.9725368,40.743837799999994,0
746286,86,30.0,26.0,11101.0,D6,4.0,128150.0,1093567.0,48.0,1117.0,68457476.0,2016.0,-73.9455096,40.744745,3
746379,17,2.0,1.0,10006.0,D5,3.0,23902.0,335114.0,27.0,399.0,36770850.0,1969.0,-74.01484959999999,40.7080732,0
746392,16,2.0,1.0,10281.0,O4,5.0,94530.0,1501878.0,40.0,1.0,170964900.0,1986.0,-74.0155571,40.710645,0
746407,67,2.0,1.0,10038.0,O4,5.0,23382.0,558327.0,27.0,7.0,52173900.0,1986.0,-74.00847990000001,40.7091224,0
746505,1026,2.0,3.0,10019.0,H2,5.0,8033.0,171129.0,34.0,401.0,26330850.0,2013.0,-73.98300440000001,40.7644995,0
746562,1337,2.0,4.0,10017.0,O4,5.0,30125.0,600000.0,39.0,14.0,63019800.0,1984.0,-73.9695997,40.7508307,0
746569,1280,2.0,4.0,10017.0,H1,5.0,57282.0,1028194.0,26.0,13.0,98276400.0,1919.0,-73.9763376,40.7520345,0
746585,967,2.0,4.0,10016.0,D8,3.0,45190.0,922828.0,47.0,764.0,132838650.0,2014.0,-73.9719411,40.744458,2
746644,16,2.0,1.0,10280.0,RM,4.0,37248.0,428589.0,44.0,545.0,82774385.0,1987.0,-74.0164006,40.708471,2
746684,702,2.0,3.0,10001.0,RM,4.0,81408.0,837736.0,70.0,395.0,211558718.0,2015.0,-74.0028405,40.753266499999995,2
746857,1171,3.0,6.0,10023.0,RM,4.0,72099.0,752143.0,43.0,374.0,140169158.0,2014.0,-73.99090190000001,40.7721994,0
747703,1473,2.0,5.0,10075.0,RM,4.0,7977.0,175694.0,32.0,210.0,26734375.0,1986.0,-73.9525348,40.771904600000006,0
747742,1400,2.0,4.0,10065.0,RM,4.0,11930.0,209853.0,32.0,95.0,34183662.0,2000.0,-73.96396850000001,40.7656781,0
747818,1555,2.0,5.0,10128.0,RM,4.0,10100.0,176330.0,45.0,222.0,25203612.0,1987.0,-73.9483245,40.7819924,2
747976,1140,3.0,6.0,10023.0,RM,4.0,24310.0,209555.0,28.0,162.0,38265418.0,1987.0,-73.9815537,40.7754947,0
748586,1558,2.0,5.0,10128.0,D7,4.0,5000.0,63500.0,26.0,50.0,2186550.0,1988.0,-73.9469545,40.783874700000005,0
749134,524,2.0,1.0,10012.0,D4,3.0,43930.0,212832.0,30.0,174.0,9514350.0,1967.0,-73.9990223,40.7271365,0
749245,920,2.0,4.0,10016.0,RM,4.0,11924.0,200417.0,48.0,237.0,31973449.0,1988.0,-73.9736537,40.748539799999996,2
749356,1475,2.0,5.0,10065.0,D3,3.0,42035.0,283000.0,26.0,250.0,35815950.0,1975.0,-73.95762890000002,40.7606696,0
749500,1370,2.0,5.0,10022.0,D4,3.0,62729.0,988829.0,47.0,354.0,96587100.0,1975.0,-73.96094740000001,40.7587357,2
749658,1073,2.0,3.0,10036.0,RM,4.0,48729.0,538277.0,31.0,705.0,107913604.0,2011.0,-73.99658149999999,40.7622089,0
749787,1158,3.0,6.0,10023.0,RM,4.0,22375.0,253970.0,27.0,167.0,35794365.0,2006.0,-73.9854093,40.777982,0
749798,1158,3.0,6.0,10023.0,RM,4.0,50000.0,390682.0,42.0,312.0,61197300.0,2007.0,-73.98457940000002,40.7754046,0
749981,1333,2.0,4.0,10017.0,D4,3.0,21330.0,418312.0,26.0,811.0,35551350.0,1930.0,-73.97087859999999,40.7479847,0
750183,1482,2.0,5.0,10021.0,I4,8.0,24956.0,595492.0,36.0,535.0,97404300.0,1987.0,-73.9541493,40.765682899999995,0
750779,1787,4.0,8.0,10035.0,D9,3.0,26865.0,297425.0,35.0,216.0,9699300.0,1974.0,-73.93543659999999,40.8012484,0
751362,1568,2.0,5.0,10128.0,D6,4.0,30616.0,315710.0,33.0,385.0,38801250.0,1974.0,-73.9463311,40.7777097,0
751812,2153,6.0,10.0,10033.0,D7,4.0,70000.0,517910.0,32.0,485.0,13145400.0,1964.0,-73.9342099,40.8473892,0
751953,5,2.0,1.0,10004.0,RB,5.0,54023.0,1051990.0,40.0,26.0,97611759.0,1970.0,-74.0106069,40.7022658,0
753928,1330,2.0,4.0,10022.0,RM,4.0,22543.0,469540.0,57.0,270.0,95711853.0,2014.0,-73.965878,40.7590804,2
757205,20,2.0,1.0,10006.0,O4,5.0,14490.0,316150.0,31.0,54.0,15700950.0,1925.0,-74.0135976,40.7061465,0
757213,20,2.0,1.0,10006.0,O4,5.0,17440.0,447452.0,38.0,87.0,28306350.0,1928.0,-74.0134281,40.706344200000004,0
757257,217,13.0,33.0,11201.0,D4,3.0,139721.0,593599.0,33.0,370.0,33119100.0,1967.0,-73.99186759999999,40.6987774,1
757261,232,13.0,33.0,11201.0,D4,3.0,80605.0,450503.0,31.0,306.0,22234050.0,1971.0,-73.9921707,40.6976109,1
757276,763,2.0,3.0,10018.0,HS,5.0,6583.0,131921.0,32.0,1.0,18973350.0,2010.0,-73.9927124,40.756535299999996,0
757286,763,2.0,3.0,10018.0,H2,5.0,7406.0,177000.0,39.0,1.0,23306400.0,2010.0,-73.99179570000001,40.7558354,0
757289,760,2.0,3.0,10018.0,H2,5.0,7454.0,98674.0,28.0,320.0,17171100.0,2017.0,-73.9926694,40.7538208,0
757409,1235,3.0,6.0,10024.0,D6,4.0,20142.0,268989.0,26.0,162.0,39113550.0,1984.0,-73.9753386,40.7891157,0
762440,2472,14.0,33.0,11222.0,D7,4.0,63410.0,259341.0,30.0,303.0,10156050.0,2020.0,-73.9608819,40.7349662,1
768682,945,2.0,4.0,10016.0,D6,4.0,32364.0,796048.0,44.0,557.0,108901350.0,2016.0,-73.971413,40.747403000000006,2
773862,6,30.0,26.0,11101.0,D6,4.0,32493.0,719945.0,57.0,691.0,275400.0,2020.0,-73.96117530000001,40.7392892,3
786506,341,1.0,1.0,10002.0,D6,4.0,37446.0,265181.0,26.0,201.0,17325000.0,1976.0,-73.98458240000001,40.7156706,0
786532,1557,2.0,5.0,10128.0,D7,4.0,10071.0,207037.0,29.0,211.0,15777450.0,1998.0,-73.9458472,40.7822657,0
786535,1311,2.0,4.0,10022.0,O4,5.0,12185.0,313200.0,32.0,56.0,36698400.0,1977.0,-73.96809379999999,40.760198100000004,0
787151,6,30.0,26.0,11101.0,D6,4.0,19744.0,339668.0,33.0,444.0,3387150.0,2020.0,-73.9607249,40.7381034,3
788190,268,30.0,26.0,11101.0,D6,4.0,27249.0,275731.0,33.0,273.0,26671500.0,2015.0,-73.9412533,40.7464034,3
788242,422,30.0,26.0,11101.0,D3,3.0,9500.0,137771.0,27.0,142.0,13535100.0,2011.0,-73.9401208,40.7495566,3
788243,422,30.0,26.0,11101.0,D6,4.0,17500.0,475485.0,58.0,451.0,39807900.0,2015.0,-73.939713,40.749592,3
788398,837,2.0,4.0,10001.0,H2,5.0,7406.0,122859.0,30.0,1.0,21255300.0,2008.0,-73.98658470000001,40.750394799999995,0
788401,1000,2.0,4.0,10036.0,O4,5.0,84855.0,1984228.0,45.0,109.0,398716650.0,1973.0,-73.9823995,40.7586641,2
788402,1025,2.0,3.0,10019.0,RM,4.0,25100.0,431567.0,43.0,396.0,54444313.0,2003.0,-73.9841668,40.7643323,0
788404,1007,2.0,4.0,10105.0,O9,5.0,90375.0,1931978.0,49.0,50.0,471046950.0,1968.0,-73.97925409999999,40.76306339999999,2
788407,694,2.0,3.0,10011.0,D6,4.0,33671.0,395432.0,26.0,147.0,42307650.0,2019.0,-74.00688609999999,40.7482105,0
788431,1296,2.0,4.0,10017.0,O4,5.0,29625.0,862071.0,52.0,219.0,81214650.0,1929.0,-73.9766772,40.7512194,2
788434,1292,2.0,4.0,10022.0,O4,5.0,39162.0,999646.0,43.0,80.0,219767400.0,1981.0,-73.97304190000001,40.7621042,0
788438,1276,2.0,4.0,10165.0,O4,5.0,42050.0,1150564.0,55.0,363.0,118168650.0,1929.0,-73.9788424,40.752144799999996,2
788442,1321,2.0,4.0,10017.0,O4,5.0,23864.0,407767.0,26.0,65.0,56641050.0,1964.0,-73.97147509999999,40.7539218,0
788530,1267,2.0,4.0,10119.0,O4,5.0,89775.0,1899211.0,43.0,78.0,430168050.0,1963.0,-73.97888309999999,40.760472299999996,0
788531,1289,2.0,4.0,10022.0,O4,5.0,43532.0,1015287.0,43.0,29.0,257123700.0,1982.0,-73.9744757,40.7602573,0
788855,1451,2.0,5.0,10075.0,RM,4.0,11865.0,184553.0,31.0,88.0,25183797.0,2000.0,-73.9558167,40.771689,0
789084,804,2.0,3.0,10001.0,H2,5.0,6354.0,145344.0,35.0,1.0,20628000.0,2016.0,-73.9909595,40.746470200000005,0
789104,885,2.0,2.0,10016.0,D6,4.0,16540.0,273538.0,34.0,284.0,32658750.0,1981.0,-73.9805703,40.7429639,0
789121,1030,2.0,4.0,10019.0,D4,3.0,32635.0,564196.0,35.0,314.0,70072650.0,1963.0,-73.97974029999999,40.7666756,0
789174,1535,2.0,5.0,10128.0,D4,3.0,16578.0,192445.0,28.0,183.0,21109050.0,1980.0,-73.95197579999999,40.780989399999996,0
789511,1455,2.0,5.0,10022.0,D8,3.0,26956.0,283848.0,37.0,210.0,31135950.0,2009.0,-73.959373,40.7597425,0
789919,933,2.0,2.0,10016.0,D3,3.0,44650.0,218666.0,26.0,225.0,17511750.0,1970.0,-73.97698790000001,40.7399467,0
792735,1030,2.0,4.0,10019.0,D6,4.0,36475.0,387428.0,28.0,321.0,44400600.0,1940.0,-73.981177,40.7673099,0
792855,1210,3.0,6.0,10024.0,RX,4.0,12031.0,172965.0,33.0,151.0,33116579.0,1986.0,-73.97565159999999,40.7823226,0
792861,1447,2.0,5.0,10021.0,D4,3.0,8582.0,102593.0,35.0,139.0,11106000.0,1975.0,-73.9564616,40.7682995,0
794185,1326,2.0,4.0,10022.0,RM,4.0,10042.0,207858.0,32.0,137.0,28844559.0,2006.0,-73.96760090000001,40.75669570000001,0
794187,1327,2.0,4.0,10022.0,O4,5.0,26108.0,554180.0,34.0,1.0,108639450.0,1986.0,-73.9687771,40.757884499999996,0
794277,6,30.0,26.0,11101.0,D6,4.0,33613.0,410239.0,46.0,396.0,10211850.0,2019.0,-73.96016359999999,40.7413859,3
794340,1345,2.0,4.0,10022.0,RM,4.0,15383.0,187676.0,28.0,86.0,26347972.0,2006.0,-73.96694409999999,40.756393599999996,0
794349,1348,2.0,5.0,10022.0,D6,4.0,70559.0,580480.0,32.0,448.0,73449900.0,1975.0,-73.965301,40.758018,0
794350,1868,3.0,6.0,10025.0,RM,4.0,37843.0,395377.0,35.0,507.0,43946642.0,1983.0,-73.97206059999999,40.795230200000006,0
794489,807,2.0,3.0,10001.0,O4,5.0,57675.0,1103075.0,26.0,78.0,122249250.0,1926.0,-73.99117209999999,40.7491464,0
794491,783,2.0,3.0,10001.0,O4,5.0,127966.0,2689635.0,57.0,451.0,310134600.0,1972.0,-73.9923737,40.7512626,2
794493,700,2.0,3.0,10001.0,D8,3.0,123437.0,715058.0,31.0,712.0,81313650.0,2013.0,-74.0036093,40.7518475,0
794509,841,2.0,4.0,10018.0,RM,4.0,12178.0,184712.0,33.0,59.0,41775884.0,2015.0,-73.9830688,40.7524199,0
794512,869,2.0,4.0,10016.0,H3,5.0,2469.0,39964.0,27.0,96.0,5056200.0,2017.0,-73.9800627,40.750887899999995,0
794519,895,2.0,4.0,10016.0,O4,5.0,25675.0,530900.0,26.0,77.0,66463650.0,1953.0,-73.9784207,40.7503304,0
794520,895,2.0,4.0,10016.0,O4,5.0,24673.0,493860.0,42.0,56.0,64347300.0,1970.0,-73.97595240000001,40.7493583,0
794522,907,2.0,2.0,10016.0,D6,4.0,24687.0,348386.0,26.0,327.0,51786000.0,1977.0,-73.9796401,40.7402464,0
794526,934,2.0,2.0,10016.0,D6,4.0,141836.0,829024.0,28.0,902.0,96582600.0,1975.0,-73.9782398,40.7405865,0
794529,1010,2.0,4.0,10019.0,RM,4.0,23808.0,702619.0,77.0,135.0,164799460.0,2009.0,-73.97900059999999,40.765500700000004,2
794540,1028,2.0,3.0,10019.0,RM,4.0,34221.0,729506.0,45.0,483.0,81318150.0,1987.0,-73.9825528,40.7659734,2
794543,1120,3.0,6.0,10023.0,RM,4.0,15063.0,218996.0,31.0,173.0,29122655.0,1983.0,-73.9805937,40.77424570000001,0
794546,1105,2.0,6.0,10019.0,RM,4.0,110457.0,632629.0,43.0,712.0,163483650.0,2013.0,-73.9929671,40.7714311,0
794586,1328,2.0,4.0,10022.0,O4,5.0,82341.0,1321050.0,32.0,10.0,113108400.0,1967.0,-73.96790340000001,40.758298700000005,0
794587,1258,2.0,4.0,10036.0,O4,5.0,67875.0,1517497.0,47.0,62.0,301503600.0,1971.0,-73.982848,40.754824299999996,2
794590,1374,2.0,4.0,10022.0,O4,5.0,35447.0,449876.0,27.0,33.0,168595200.0,1957.0,-73.97166209999999,40.7640362,0
794617,1435,2.0,5.0,10022.0,RM,4.0,10042.0,140493.0,39.0,158.0,17005959.0,1986.0,-73.9631839,40.7613467,0
794639,1539,2.0,5.0,10128.0,RM,4.0,42974.0,389838.0,32.0,296.0,44764256.0,1985.0,-73.9487897,40.7828517,0
794641,1532,2.0,5.0,10028.0,D4,3.0,25177.0,363389.0,30.0,261.0,37652400.0,1970.0,-73.9518333,40.7783846,0
795291,1002,2.0,4.0,10020.0,RC,5.0,98206.0,1793091.0,54.0,56.0,426956861.0,1970.0,-73.9816122,40.7599705,2
795303,1019,2.0,3.0,10036.0,RC,5.0,50657.0,1028336.0,42.0,42.0,267936297.0,1987.0,-73.9855071,40.7599766,0
795304,1018,2.0,3.0,10036.0,RM,4.0,14552.0,267396.0,43.0,221.0,46178108.0,2006.0,-73.98744190000001,40.759847799999996,0
795366,29,2.0,1.0,10004.0,O4,5.0,26068.0,661283.0,34.0,96.0,54700650.0,1928.0,-74.0112385,40.7046838,0
795370,1266,2.0,4.0,10020.0,O4,5.0,184764.0,2734038.0,31.0,603.0,506311200.0,1932.0,-73.97858740000001,40.75953079999999,0
795375,1308,2.0,4.0,10022.0,RC,5.0,70572.0,1654020.0,60.0,9.0,380847236.0,1978.0,-73.97003659999999,40.7583981,2
795411,870,2.0,2.0,10003.0,RM,4.0,76503.0,1071822.0,27.0,696.0,140302338.0,1988.0,-73.9892147,40.7346429,0
795412,869,2.0,4.0,10016.0,RM,4.0,13350.0,208968.0,33.0,185.0,25298991.0,1986.0,-73.9817517,40.7515881,0
795417,1005,2.0,4.0,10019.0,RM,4.0,16318.0,221937.0,47.0,111.0,29274788.0,1987.0,-73.98089329999999,40.7620454,2
795428,1332,2.0,4.0,10022.0,D6,4.0,24100.0,324212.0,29.0,167.0,30574800.0,1983.0,-73.9649098,40.7604799,0
795440,1294,2.0,4.0,10022.0,RM,4.0,12500.0,190608.0,39.0,57.0,35651686.0,1982.0,-73.97067709999999,40.763028600000005,0
