,uid,facname,number,street,address,city,borough,borocode,postcode,latitude,longitude,xcoord,ycoord,bin,bbl,community board,council district,census tract,nta,facgroup,facsubgrp,factype,capacity,captype,proptype,optype,opname,opabbrev,overlevel,overagency,overabbrev,datasource,facdomain,schooldist,policeprct,servarea
25709,4eb2f121c0985e8c0a63effe90f6fef0,SP PLUS CORPORATION,104-60,QUEENS BOULEVARD,104-60 QUEENS BOULEVARD,FOREST HILLS,Queens,4,11375.0,40.7231770592,-73.8491790459,1026055.19968,202785.43283,4433859,4031750001,406,29,71305,QN17,TRANSPORTATION,PARKING LOTS AND GARAGES,COMMERCIAL GARAGE,0,,,Non-public,Sp Plus Corporation,Non-public,City,NYC Department of Consumer Affairs,NYCDCA,dca_operatingbusinesses,CORE INFRASTRUCTURE AND TRANSPORTATION,28.0,112,Local
25710,cfefa30c5d5be062a0893f5d58720e41,SP PLUS CORPORATION,107-36,QUEENS BOULEVARD,107-36 QUEENS BOULEVARD,FOREST HILLS,Queens,4,11375.0,40.721307,-73.84500600000001,1027213.10679,202106.132821,4312083,4032397501,406,29,71100,QN17,TRANSPORTATION,PARKING LOTS AND GARAGES,COMMERCIAL GARAGE,0,,,Non-public,Sp Plus Corporation,Non-public,City,NYC Department of Consumer Affairs,NYCDCA,dca_operatingbusinesses,CORE INFRASTRUCTURE AND TRANSPORTATION,28.0,112,Local
25711,04de56c7d5ceae2e28e150cdf22d630d,SP PLUS CORPORATION,1090,AMSTERDAM AVENUE,1090 AMSTERDAM AVENUE,NEW YORK,Manhattan,1,10025.0,40.8053889535,-73.9625084422,994629.256132,232704.171221,1057032,1018850036,109,7,19900,MN09,TRANSPORTATION,PARKING LOTS AND GARAGES,COMMERCIAL GARAGE,0,,,Non-public,Sp Plus Corporation,Non-public,City,NYC Department of Consumer Affairs,NYCDCA,dca_operatingbusinesses,CORE INFRASTRUCTURE AND TRANSPORTATION,3.0,26,Local
25712,ff290d9940bda0ab3ca02bdacc6a6741,SP PLUS CORPORATION,11,EAST LOOP ROAD,11 EAST LOOP ROAD,NEW YORK,Manhattan,1,10044.0,40.755103000000005,-73.95565400000001,996536.1317489999,214384.184527,1089785,1013737507,108,5,23801,MN31,TRANSPORTATION,PARKING LOTS AND GARAGES,COMMERCIAL GARAGE,0,,,Non-public,Sp Plus Corporation,Non-public,City,NYC Department of Consumer Affairs,NYCDCA,dca_operatingbusinesses,CORE INFRASTRUCTURE AND TRANSPORTATION,2.0,114,Local
25713,59c1e18d984adf0af4dceffbf1f48690,SP PLUS CORPORATION,110,EAST 59 STREET,110 EAST 59 STREET,NEW YORK,Manhattan,1,10022.0,40.7623912305,-73.969305804,992752.946893,217037.904866,1037165,1013130005,105,4,11203,MN19,TRANSPORTATION,PARKING LOTS AND GARAGES,COMMERCIAL GARAGE,0,,,Non-public,Sp Plus Corporation,Non-public,City,NYC Department of Consumer Affairs,NYCDCA,dca_operatingbusinesses,CORE INFRASTRUCTURE AND TRANSPORTATION,2.0,18,Local
25714,33f9060ddd34ec4755817250b72990a0,SP PLUS CORPORATION,1130,SAINT NICHOLAS AVENUE,1130 SAINT NICHOLAS AVENUE,NEW YORK,Manhattan,1,10032.0,40.8397306468,-73.9393392608,1001034.8046700001,245219.68740100003,1062989,1021240017,112,10,25100,MN36,TRANSPORTATION,PARKING LOTS AND GARAGES,COMMERCIAL GARAGE,0,,,Non-public,Sp Plus Corporation,Non-public,City,NYC Department of Consumer Affairs,NYCDCA,dca_operatingbusinesses,CORE INFRASTRUCTURE AND TRANSPORTATION,6.0,33,Local
25715,8d10991b5948663c5e52ff1a136bf8b2,SP PLUS CORPORATION,115,EAST 57 STREET,115 EAST 57 STREET,NEW YORK,Manhattan,1,10022.0,40.761711,-73.969757,992628.0415559999,216790.03107399997,1036926,1013127501,105,4,11203,MN19,TRANSPORTATION,PARKING LOTS AND GARAGES,COMMERCIAL GARAGE,0,,,Non-public,Sp Plus Corporation,Non-public,City,NYC Department of Consumer Affairs,NYCDCA,dca_operatingbusinesses,CORE INFRASTRUCTURE AND TRANSPORTATION,2.0,18,Local
25716,7878fbf929b8370f9a155362893c7934,SP PLUS CORPORATION,115,EAST 87 STREET,115 EAST 87 STREET,NEW YORK,Manhattan,1,10128.0,40.780796,-73.955598,996546.9017549999,223745.00341799998,1048043,1015167502,108,4,14802,MN40,TRANSPORTATION,PARKING LOTS AND GARAGES,COMMERCIAL GARAGE,0,,,Non-public,Sp Plus Corporation,Non-public,City,NYC Department of Consumer Affairs,NYCDCA,dca_operatingbusinesses,CORE INFRASTRUCTURE AND TRANSPORTATION,2.0,19,Local
25717,5fd9d9a4f5f93972aca3ad94e5ba7a81,SP PLUS CORPORATION,115,FORT WASHINGTON AVENUE,115 FORT WASHINGTON AVENUE,NEW YORK,Manhattan,1,10032.0,40.8397066319,-73.94413325890001,999708.3129049999,245210.05556100002,1063347,1021360245,112,7,24700,MN36,TRANSPORTATION,PARKING LOTS AND GARAGES,COMMERCIAL GARAGE,0,,,Non-public,Sp Plus Corporation,Non-public,City,NYC Department of Consumer Affairs,NYCDCA,dca_operatingbusinesses,CORE INFRASTRUCTURE AND TRANSPORTATION,6.0,33,Local
25718,ff4b3b3d21941b86ecce41ffabfc9d6b,SP PLUS CORPORATION,120,WEST 21 STREET,120 WEST 21 STREET,NEW YORK,Manhattan,1,10011.0,40.741862034899995,-73.9948904261,985665.897249,209557.006789,1014753,1007960048,104,3,8700,MN13,TRANSPORTATION,PARKING LOTS AND GARAGES,COMMERCIAL GARAGE,0,,,Non-public,Sp Plus Corporation,Non-public,City,NYC Department of Consumer Affairs,NYCDCA,dca_operatingbusinesses,CORE INFRASTRUCTURE AND TRANSPORTATION,2.0,13,Local
25719,b0e711931bf0664e8c9a3927264ef71f,SP PLUS CORPORATION,,WEST 56 WEST 57 STREET,,NEW YORK,Manhattan,1,10019.0,40.7640734277,-73.9786689738,990158.9999959999,217650.01441399998,0,1010090019,105,4,13700,MN17,TRANSPORTATION,PARKING LOTS AND GARAGES,COMMERCIAL GARAGE,0,,,Non-public,Sp Plus Corporation,Non-public,City,NYC Department of Consumer Affairs,NYCDCA,dca_operatingbusinesses,CORE INFRASTRUCTURE AND TRANSPORTATION,2.0,18,Local
25720,455688701b897125760827a0d7fa2d58,SP PLUS CORPORATION,1250,BROADWAY,1250 BROADWAY,NEW YORK,Manhattan,1,10001.0,40.7477050533,-73.987810518,987627.491101,211685.99873599998,1015805,1008330011,105,4,7600,MN17,TRANSPORTATION,PARKING LOTS AND GARAGES,COMMERCIAL GARAGE,0,,,Non-public,Sp Plus Corporation,Non-public,City,NYC Department of Consumer Affairs,NYCDCA,dca_operatingbusinesses,CORE INFRASTRUCTURE AND TRANSPORTATION,2.0,14,Local
25721,992378f81ebca9f16b4234c94b83604f,SP PLUS CORPORATION,126-10,QUEENS BOULEVARD,126-10 QUEENS BOULEVARD,KEW GARDENS,Queens,4,11415.0,40.711553148200004,-73.82590815260001,1032513.93446,198562.45774800002,4206486,4096310241,409,29,21600,QN60,TRANSPORTATION,PARKING LOTS AND GARAGES,COMMERCIAL GARAGE,0,,,Non-public,Sp Plus Corporation,Non-public,City,NYC Department of Consumer Affairs,NYCDCA,dca_operatingbusinesses,CORE INFRASTRUCTURE AND TRANSPORTATION,28.0,102,Local
25722,63d12977aac2858c0ae17fa4a51d7f1f,SP PLUS CORPORATION,1292,PARK AVENUE,1292 PARK AVENUE,NEW YORK,Manhattan,1,10029.0,40.78822705,-73.9513386586,997724.999992,226453.014419,0,0,111,8,16800,MN33,TRANSPORTATION,PARKING LOTS AND GARAGES,COMMERCIAL GARAGE,0,,,Non-public,Sp Plus Corporation,Non-public,City,NYC Department of Consumer Affairs,NYCDCA,dca_operatingbusinesses,CORE INFRASTRUCTURE AND TRANSPORTATION,4.0,23,Local
25723,0f2a26f406acbf04a5072120bee491ab,SP PLUS CORPORATION,131,AMSTERDAM AVENUE,131 AMSTERDAM AVENUE,NEW YORK,Manhattan,1,10023.0,40.774221999999995,-73.984262,988608.9872969999,221347.148706,1077844,1011377501,107,6,14900,MN14,TRANSPORTATION,PARKING LOTS AND GARAGES,COMMERCIAL GARAGE,0,,,Non-public,Sp Plus Corporation,Non-public,City,NYC Department of Consumer Affairs,NYCDCA,dca_operatingbusinesses,CORE INFRASTRUCTURE AND TRANSPORTATION,3.0,20,Local
25724,4ad50b4b640b1a30a802caf37830aa43,SP PLUS CORPORATION,132-35,SANFORD AVENUE,132-35 SANFORD AVENUE,FLUSHING,Queens,4,11355.0,40.755639,-73.832066,1030775.98817,214620.954683,4114213,4050407502,407,20,84900,QN22,TRANSPORTATION,PARKING LOTS AND GARAGES,COMMERCIAL GARAGE,0,,,Non-public,Sp Plus Corporation,Non-public,City,NYC Department of Consumer Affairs,NYCDCA,dca_operatingbusinesses,CORE INFRASTRUCTURE AND TRANSPORTATION,25.0,109,Local
25725,3b847bd2a78e5f9de11f434af32c3f89,SP PLUS CORPORATION,1321,6 AVENUE,1321 6 AVENUE,NEW YORK,Manhattan,1,10019.0,40.762444,-73.979713,989869.9272700001,217056.29156500002,1023163,1010067502,105,4,13100,MN17,TRANSPORTATION,PARKING LOTS AND GARAGES,COMMERCIAL GARAGE,0,,,Non-public,Sp Plus Corporation,Non-public,City,NYC Department of Consumer Affairs,NYCDCA,dca_operatingbusinesses,CORE INFRASTRUCTURE AND TRANSPORTATION,2.0,18,Local
25726,9dc668de69d1d7fcd639357243451745,SP PLUS CORPORATION,133,WEST 22 STREET,133 WEST 22 STREET,NEW YORK,Manhattan,1,10011.0,40.743054,-73.994659,985730.0004959999,209991.281445,1087723,1007987506,104,3,9100,MN13,TRANSPORTATION,PARKING LOTS AND GARAGES,COMMERCIAL GARAGE,0,,,Non-public,Sp Plus Corporation,Non-public,City,NYC Department of Consumer Affairs,NYCDCA,dca_operatingbusinesses,CORE INFRASTRUCTURE AND TRANSPORTATION,2.0,13,Local
25727,92c155747712f41caf52bab8f7b9d209,SP PLUS CORPORATION,135,WEST 50 STREET,135 WEST 50 STREET,NEW YORK,Manhattan,1,10020.0,40.7609431536,-73.98212011300001,989203.2177870001,216509.338685,1022708,1010030005,105,4,13100,MN17,TRANSPORTATION,PARKING LOTS AND GARAGES,COMMERCIAL GARAGE,0,,,Non-public,Sp Plus Corporation,Non-public,City,NYC Department of Consumer Affairs,NYCDCA,dca_operatingbusinesses,CORE INFRASTRUCTURE AND TRANSPORTATION,2.0,18,Local
25728,072b017c2c14ec6c20a3fe7b33bfd452,SP PLUS CORPORATION,1360,FULTON STREET,1360 FULTON STREET,BROOKLYN,Brooklyn,3,11216.0,40.679809999999996,-73.946334,999135.058476,186954.090509,3329709,3018620001,303,36,24700,BK61,TRANSPORTATION,PARKING LOTS AND GARAGES,COMMERCIAL GARAGE,0,,,Non-public,Sp Plus Corporation,Non-public,City,NYC Department of Consumer Affairs,NYCDCA,dca_operatingbusinesses,CORE INFRASTRUCTURE AND TRANSPORTATION,13.0,79,Local
25729,d15afe2c62b5ab692e9a294676eace4f,SP PLUS CORPORATION,139,EAST 33 STREET,139 EAST 33 STREET,NEW YORK,Manhattan,1,10016.0,40.7460405239,-73.9804187274,989675.7618040001,211079.928776,1018492,1008890015,105,2,7200,MN20,TRANSPORTATION,PARKING LOTS AND GARAGES,COMMERCIAL GARAGE,0,,,Non-public,Sp Plus Corporation,Non-public,City,NYC Department of Consumer Affairs,NYCDCA,dca_operatingbusinesses,CORE INFRASTRUCTURE AND TRANSPORTATION,2.0,14,Local
25730,1997ce9b9bf1df6a7c990b473f3263e2,SP PLUS CORPORATION,14,CHARLTON STREET,14 CHARLTON STREET,NEW YORK,Manhattan,1,10014.0,40.7266667312,-74.0038511038,983182.589885,204020.862604,1007832,1005060027,102,3,3700,MN24,TRANSPORTATION,PARKING LOTS AND GARAGES,COMMERCIAL GARAGE,0,,,Non-public,Sp Plus Corporation,Non-public,City,NYC Department of Consumer Affairs,NYCDCA,dca_operatingbusinesses,CORE INFRASTRUCTURE AND TRANSPORTATION,2.0,1,Local
25731,a6530e90f95dabff3e7b891f2fb99749,SP PLUS CORPORATION,140,WEST 65 STREET,140 WEST 65 STREET,NEW YORK,Manhattan,1,10023.0,40.7728180774,-73.98301796770001,988953.648717,220835.717075,1081023,1011340001,107,6,14900,MN14,TRANSPORTATION,PARKING LOTS AND GARAGES,COMMERCIAL GARAGE,0,,,Non-public,Sp Plus Corporation,Non-public,City,NYC Department of Consumer Affairs,NYCDCA,dca_operatingbusinesses,CORE INFRASTRUCTURE AND TRANSPORTATION,3.0,20,Local
25732,9f10e848a1da9bd1bc8cb8289d8b2d93,SP PLUS CORPORATION,141,WEST 83 STREET,141 WEST 83 STREET,NEW YORK,Manhattan,1,10024.0,40.7850644083,-73.9748309146,991219.9999959999,225298.01441799998,0,0,107,6,16900,MN12,TRANSPORTATION,PARKING LOTS AND GARAGES,COMMERCIAL GARAGE,0,,,Non-public,Sp Plus Corporation,Non-public,City,NYC Department of Consumer Affairs,NYCDCA,dca_operatingbusinesses,CORE INFRASTRUCTURE AND TRANSPORTATION,3.0,20,Local
25733,5967d58ba9df2326d08b356093a47a60,SP PLUS CORPORATION,146,WEST 57 STREET,146 WEST 57 STREET,NEW YORK,Manhattan,1,10019.0,40.764719,-73.97929,989986.911236,217885.17639,1085969,1010097501,105,4,13700,MN17,TRANSPORTATION,PARKING LOTS AND GARAGES,COMMERCIAL GARAGE,0,,,Non-public,Sp Plus Corporation,Non-public,City,NYC Department of Consumer Affairs,NYCDCA,dca_operatingbusinesses,CORE INFRASTRUCTURE AND TRANSPORTATION,2.0,18,Local
25734,eebde6038d133d8a7ce6df316b989374,SP PLUS CORPORATION,15,METROTECH CENTER,15 METROTECH CENTER,BROOKLYN,Brooklyn,3,11201.0,40.6940029248,-73.9844823347,988553.1381069999,192120.80806500002,3348771,3020470040,302,33,1500,BK38,TRANSPORTATION,PARKING LOTS AND GARAGES,COMMERCIAL GARAGE,0,,,Non-public,Sp Plus Corporation,Non-public,City,NYC Department of Consumer Affairs,NYCDCA,dca_operatingbusinesses,CORE INFRASTRUCTURE AND TRANSPORTATION,13.0,84,Local
25735,e8c205e5d90f21faeccebb9b93ed7647,SP PLUS CORPORATION,1500,UNIONPORT ROAD,1500 UNIONPORT ROAD,BRONX,Bronx,2,10462.0,40.8371218307,-73.8558220894,1024145.5255100001,244296.219139,2033973,2039430001,209,18,21002,BX46,TRANSPORTATION,PARKING LOTS AND GARAGES,COMMERCIAL GARAGE AND PARKING LOT,0,,,Non-public,Sp Plus Corporation,Non-public,City,NYC Department of Consumer Affairs,NYCDCA,dca_operatingbusinesses,CORE INFRASTRUCTURE AND TRANSPORTATION,11.0,43,Local
25736,5e59cd73f884f865150818885aeb1015,SP PLUS CORPORATION,154,EAST 53 STREET,154 EAST 53 STREET,NEW YORK,Manhattan,1,10022.0,40.757805049,-73.9702172265,992501.03155,215366.921668,1036470,1013070043,106,4,10000,MN19,TRANSPORTATION,PARKING LOTS AND GARAGES,COMMERCIAL GARAGE,0,,,Non-public,Sp Plus Corporation,Non-public,City,NYC Department of Consumer Affairs,NYCDCA,dca_operatingbusinesses,CORE INFRASTRUCTURE AND TRANSPORTATION,2.0,17,Local
25737,0ed4178eb614964ecfc6ad678120bb4f,SP PLUS CORPORATION,156-08,RIVERSIDE DRIVE WEST,156-08 RIVERSIDE DRIVE WEST,NEW YORK,Manhattan,1,10032.0,40.834988,-73.948518,998496.066691,243490.13930500002,1063279,1021347504,112,7,24100,MN36,TRANSPORTATION,PARKING LOTS AND GARAGES,COMMERCIAL GARAGE,0,,,Non-public,Sp Plus Corporation,Non-public,City,NYC Department of Consumer Affairs,NYCDCA,dca_operatingbusinesses,CORE INFRASTRUCTURE AND TRANSPORTATION,6.0,33,Local
25738,f42009aaecdb68222f81fc6967a2ceb7,SP PLUS CORPORATION,157,WEST 83 STREET,157 WEST 83 STREET,NEW YORK,Manhattan,1,10024.0,40.7855224554,-73.9753421685,991078.3729780001,225464.856329,1032112,1012140010,107,6,16900,MN12,TRANSPORTATION,PARKING LOTS AND GARAGES,COMMERCIAL GARAGE,0,,,Non-public,Sp Plus Corporation,Non-public,City,NYC Department of Consumer Affairs,NYCDCA,dca_operatingbusinesses,CORE INFRASTRUCTURE AND TRANSPORTATION,3.0,20,Local
25739,15f4ab99e5dc4b5e2979c736b7710272,SP PLUS CORPORATION,1749,1 AVENUE,1749 1 AVENUE,NEW YORK,Manhattan,1,10128.0,40.7799806667,-73.9474509707,998803.3568719999,223449.198544,1087664,1015530027,108,5,15400,MN32,TRANSPORTATION,PARKING LOTS AND GARAGES,COMMERCIAL GARAGE,0,,,Non-public,Sp Plus Corporation,Non-public,City,NYC Department of Consumer Affairs,NYCDCA,dca_operatingbusinesses,CORE INFRASTRUCTURE AND TRANSPORTATION,2.0,19,Local
25740,c6c1393bd3cb720f2f172ca4a1a0cf41,SP PLUS CORPORATION,18,MORTON STREET,18 MORTON STREET,NEW YORK,Manhattan,1,10014.0,40.730930228000005,-74.00381075109999,983193.841995,205574.186728,1009929,1005860077,102,3,6700,MN23,TRANSPORTATION,PARKING LOTS AND GARAGES,COMMERCIAL GARAGE,0,,,Non-public,Sp Plus Corporation,Non-public,City,NYC Department of Consumer Affairs,NYCDCA,dca_operatingbusinesses,CORE INFRASTRUCTURE AND TRANSPORTATION,2.0,6,Local
25741,429a1e2ecddfa114b4028cfe8323177e,SP PLUS CORPORATION,185,EAST 85 STREET,185 EAST 85 STREET,NEW YORK,Manhattan,1,10028.0,40.7786926202,-73.9546446192,996811.332335,222978.80638899998,1047938,1015140039,108,5,14801,MN40,TRANSPORTATION,PARKING LOTS AND GARAGES,COMMERCIAL GARAGE,0,,,Non-public,Sp Plus Corporation,Non-public,City,NYC Department of Consumer Affairs,NYCDCA,dca_operatingbusinesses,CORE INFRASTRUCTURE AND TRANSPORTATION,2.0,19,Local
25742,e7034bfc17cef97142ef2bd7d3c0d07d,SP PLUS CORPORATION,189,WEST 89 STREET,189 WEST 89 STREET,NEW YORK,Manhattan,1,10024.0,40.7898111756,-73.97297940760001,991732.1988469999,227027.576998,1085485,1012200001,107,6,17300,MN12,TRANSPORTATION,PARKING LOTS AND GARAGES,COMMERCIAL GARAGE,0,,,Non-public,Sp Plus Corporation,Non-public,City,NYC Department of Consumer Affairs,NYCDCA,dca_operatingbusinesses,CORE INFRASTRUCTURE AND TRANSPORTATION,3.0,24,Local
25743,af493f48a5459970b006a14d928d82ed,SP PLUS CORPORATION,1900,ARCHER STREET,1900 ARCHER STREET,BRONX,Bronx,2,10462.0,40.8374120524,-73.8627208826,1022236.39367,244398.89074899998,2090366,2039370085,209,18,21602,BX46,TRANSPORTATION,PARKING LOTS AND GARAGES,COMMERCIAL GARAGE,0,,,Non-public,Sp Plus Corporation,Non-public,City,NYC Department of Consumer Affairs,NYCDCA,dca_operatingbusinesses,CORE INFRASTRUCTURE AND TRANSPORTATION,12.0,43,Local
25744,7c3ec701e080113928b84703f9897b98,SP PLUS CORPORATION,196,CADMAN PLAZA WEST,196 CADMAN PLAZA WEST,BROOKLYN,Brooklyn,3,11201.0,40.6985373152,-73.9920318232,986459.471127,193772.53989400002,3326019,3002170001,302,33,100,BK09,TRANSPORTATION,PARKING LOTS AND GARAGES,COMMERCIAL GARAGE,0,,,Non-public,Sp Plus Corporation,Non-public,City,NYC Department of Consumer Affairs,NYCDCA,dca_operatingbusinesses,CORE INFRASTRUCTURE AND TRANSPORTATION,13.0,84,Local
25745,aad94e8f3fa993194bbbcb80f4e08da1,SP PLUS CORPORATION,2,EAST 103 STREET,2 EAST 103 STREET,NEW YORK,Manhattan,1,10029.0,40.7919906467,-73.9522442957,997473.468999,227824.083936,1051496,1016080069,111,8,16800,MN33,TRANSPORTATION,PARKING LOTS AND GARAGES,COMMERCIAL PARKING LOT,0,,,Non-public,Sp Plus Corporation,Non-public,City,NYC Department of Consumer Affairs,NYCDCA,dca_operatingbusinesses,CORE INFRASTRUCTURE AND TRANSPORTATION,4.0,23,Local
25746,6bb556423d2903f5b8d6f57eccba187e,SP PLUS CORPORATION,20,EAST 16 STREET,20 EAST 16 STREET,NEW YORK,Manhattan,1,10003.0,40.7366560725,-73.9915455144,986592.977801,207660.38164500002,1087303,1008430022,105,2,5200,MN13,TRANSPORTATION,PARKING LOTS AND GARAGES,COMMERCIAL GARAGE,0,,,Non-public,Sp Plus Corporation,Non-public,City,NYC Department of Consumer Affairs,NYCDCA,dca_operatingbusinesses,CORE INFRASTRUCTURE AND TRANSPORTATION,2.0,13,Local
25747,a5b7c459ac9a2198363c7442343c2ab7,SP PLUS CORPORATION,200,CENTRAL PARK WEST,200 CENTRAL PARK WEST,NEW YORK,Manhattan,1,10024.0,40.781354,-73.97406,991433.8873790001,223946.248828,1083846,1011300001,107,6,16500,MN12,TRANSPORTATION,PARKING LOTS AND GARAGES,COMMERCIAL GARAGE,0,,,Non-public,Sp Plus Corporation,Non-public,City,NYC Department of Consumer Affairs,NYCDCA,dca_operatingbusinesses,CORE INFRASTRUCTURE AND TRANSPORTATION,3.0,20,Local
25748,fefa0e649978c759eac693d92f617754,SP PLUS CORPORATION,200,CHAMBERS STREET,200 CHAMBERS STREET,NEW YORK,Manhattan,1,10007.0,40.716577,-74.012395,980813.9587389999,200345.082634,1087716,1001427502,101,1,2100,MN24,TRANSPORTATION,PARKING LOTS AND GARAGES,COMMERCIAL GARAGE,0,,,Non-public,Sp Plus Corporation,Non-public,City,NYC Department of Consumer Affairs,NYCDCA,dca_operatingbusinesses,CORE INFRASTRUCTURE AND TRANSPORTATION,2.0,1,Local
25749,31d90d82140ea6c671d67c2e0d9b29e3,SP PLUS CORPORATION,200,EAST 161 STREET,200 EAST 161 STREET,BRONX,Bronx,2,10451.0,40.824929083899995,-73.9212026547,1006058.04686,239830.928852,2002456,2024430090,204,16,6100,BX14,TRANSPORTATION,PARKING LOTS AND GARAGES,COMMERCIAL GARAGE,0,,,Non-public,Sp Plus Corporation,Non-public,City,NYC Department of Consumer Affairs,NYCDCA,dca_operatingbusinesses,CORE INFRASTRUCTURE AND TRANSPORTATION,7.0,44,Local
25750,b256e7041028199b4ab13c1f8faa8d14,SP PLUS CORPORATION,200,LIBERTY STREET,200 LIBERTY STREET,NEW YORK,Manhattan,1,10281.0,40.7106443815,-74.0156109781,979922.066223,198183.791999,1000057,1000160120,101,1,31704,MN25,TRANSPORTATION,PARKING LOTS AND GARAGES,COMMERCIAL GARAGE,0,,,Non-public,Sp Plus Corporation,Non-public,City,NYC Department of Consumer Affairs,NYCDCA,dca_operatingbusinesses,CORE INFRASTRUCTURE AND TRANSPORTATION,2.0,1,Local
25751,0cc472ca0c62860d8fb07323722cd952,SP PLUS CORPORATION,200,PARK AVENUE,200 PARK AVENUE,NEW YORK,Manhattan,1,10017.0,40.7538736338,-73.9769830554,990626.9999959999,213934.01441099998,1085735,1012809010,105,4,9200,MN19,TRANSPORTATION,PARKING LOTS AND GARAGES,COMMERCIAL GARAGE,0,,,Non-public,Sp Plus Corporation,Non-public,City,NYC Department of Consumer Affairs,NYCDCA,dca_operatingbusinesses,CORE INFRASTRUCTURE AND TRANSPORTATION,2.0,14,Local
25752,08969cbe9826412b6261f614ed647447,SP PLUS CORPORATION,201,EAST 60 STREET,201 EAST 60 STREET,NEW YORK,Manhattan,1,10022.0,40.762366,-73.965591,993782.0303950001,217029.094965,1043547,1014157501,108,4,11000,MN31,TRANSPORTATION,PARKING LOTS AND GARAGES,COMMERCIAL GARAGE,0,,,Non-public,Sp Plus Corporation,Non-public,City,NYC Department of Consumer Affairs,NYCDCA,dca_operatingbusinesses,CORE INFRASTRUCTURE AND TRANSPORTATION,2.0,19,Local
25753,06ce2ad0f20132c5bc4e8aea1998224e,SP PLUS CORPORATION,201,EAST 79 STREET,201 EAST 79 STREET,NEW YORK,Manhattan,1,10075.0,40.7745303312,-73.9566495918,996256.7986459999,221462.063523,1048509,1015250001,108,5,13800,MN32,TRANSPORTATION,PARKING LOTS AND GARAGES,COMMERCIAL GARAGE,0,,,Non-public,Sp Plus Corporation,Non-public,City,NYC Department of Consumer Affairs,NYCDCA,dca_operatingbusinesses,CORE INFRASTRUCTURE AND TRANSPORTATION,2.0,19,Local
25754,37eea1629195f2e02fa8aa43414ba20b,SP PLUS CORPORATION,2040,EAST TREMONT AVENUE,2040 EAST TREMONT AVENUE,BRONX,Bronx,2,10462.0,40.841392,-73.860253,1022916.9655899999,245850.012198,2097576,2039430205,209,18,21001,BX46,TRANSPORTATION,PARKING LOTS AND GARAGES,COMMERCIAL GARAGE,0,,,Non-public,Sp Plus Corporation,Non-public,City,NYC Department of Consumer Affairs,NYCDCA,dca_operatingbusinesses,CORE INFRASTRUCTURE AND TRANSPORTATION,11.0,43,Local
25755,13bc0eac9dc42df8af250c0ea22b7674,SP PLUS CORPORATION,211,WEST 87 STREET,211 WEST 87 STREET,NEW YORK,Manhattan,1,10024.0,40.789286813800004,-73.9753150197,991085.50469,226836.343108,1080398,1012350042,107,6,17500,MN12,TRANSPORTATION,PARKING LOTS AND GARAGES,COMMERCIAL GARAGE AND PARKING LOT,0,,,Non-public,Sp Plus Corporation,Non-public,City,NYC Department of Consumer Affairs,NYCDCA,dca_operatingbusinesses,CORE INFRASTRUCTURE AND TRANSPORTATION,3.0,24,Local
25756,8b5fe252e2b5080a66a6707c6dab70fe,SP PLUS CORPORATION,213,EAST 80 STREET,213 EAST 80 STREET,NEW YORK,Manhattan,1,10075.0,40.774983,-73.955807,996490.0887729999,221627.102527,1085215,1015267502,108,5,13800,MN32,TRANSPORTATION,PARKING LOTS AND GARAGES,COMMERCIAL GARAGE,0,,,Non-public,Sp Plus Corporation,Non-public,City,NYC Department of Consumer Affairs,NYCDCA,dca_operatingbusinesses,CORE INFRASTRUCTURE AND TRANSPORTATION,2.0,19,Local
25757,33f78d0861cdeeca8e8c2739aaa41f1e,SP PLUS CORPORATION,214,EAST 42 STREET,214 EAST 42 STREET,NEW YORK,Manhattan,1,10017.0,40.7501560007,-73.97399320560001,991455.760183,212579.792381,1037547,1013150044,106,4,8800,MN19,TRANSPORTATION,PARKING LOTS AND GARAGES,COMMERCIAL GARAGE,0,,,Non-public,Sp Plus Corporation,Non-public,City,NYC Department of Consumer Affairs,NYCDCA,dca_operatingbusinesses,CORE INFRASTRUCTURE AND TRANSPORTATION,2.0,17,Local
25758,5dc64ec1a44716f7948a5cde41b26bb5,SP PLUS CORPORATION,214,WEST 80 STREET,214 WEST 80 STREET,NEW YORK,Manhattan,1,10024.0,40.784076125700004,-73.9789855563,990069.553802,224937.64611300002,1032643,1012270043,107,6,16700,MN12,TRANSPORTATION,PARKING LOTS AND GARAGES,COMMERCIAL GARAGE,0,,,Non-public,Sp Plus Corporation,Non-public,City,NYC Department of Consumer Affairs,NYCDCA,dca_operatingbusinesses,CORE INFRASTRUCTURE AND TRANSPORTATION,3.0,20,Local
25759,121390fb076ea8d541ffdc19a5e01a7e,SP PLUS CORPORATION,216,EAST 67 STREET,216 EAST 67 STREET,NEW YORK,Manhattan,1,10065.0,40.765996791300005,-73.9621005701,994748.381908,218352.310884,1043874,1014210037,108,4,11800,MN31,TRANSPORTATION,PARKING LOTS AND GARAGES,COMMERCIAL GARAGE,0,,,Non-public,Sp Plus Corporation,Non-public,City,NYC Department of Consumer Affairs,NYCDCA,dca_operatingbusinesses,CORE INFRASTRUCTURE AND TRANSPORTATION,2.0,19,Local
